,Fuel type,body type,transmission,owner,Brand,model,modelYear,price,Insurance Validity,Kms Driven,Mileage,Seats,Color,City,price_clean,price_lakh
4498,Diesel,Hatchback,Manual,1,Hyundai,Hyundai Grand i10,2018,5.78,Third Party insurance,98455,24.0,5.0,White,Hyderabad,5.78 Lakh,5.78
4499,Diesel,Sedan,Automatic,1,Skoda,Skoda Rapid,2015,6.0,Third Party insurance,85000,21.66,5.0,White,Hyderabad,6 Lakh,6.0
4500,Petrol,Sedan,Manual,1,Volkswagen,Volkswagen Ameo,2016,5.24,Third Party,97921,17.0,5.0,Brown,Hyderabad,5.24 Lakh,5.24
4501,Petrol,Hatchback,Manual,2,Datsun,Datsun RediGO,2020,4.02,Third Party,19205,21.7,5.0,Others,Hyderabad,4.02 Lakh,4.02
4502,Diesel,Hatchback,Manual,2,Maruti,Maruti Swift,2019,6.67,Third Party insurance,122000,28.4,5.0,Red,Hyderabad,6.67 Lakh,6.67
4503,Petrol,Hatchback,Manual,1,Maruti,Maruti Ignis,2018,5.52,Zero Dep,97644,20.89,5.0,Blue,Hyderabad,5.52 Lakh,5.52
4504,Petrol,Hatchback,Manual,1,Hyundai,Hyundai i10,2010,2.65,Third Party insurance,82000,20.36,5.0,Red,Hyderabad,2.65 Lakh,2.65
4505,Diesel,Hatchback,Manual,2,Maruti,Maruti Swift,2013,4.43,Comprehensive,70607,22.9,5.0,Silver,Hyderabad,4.43 Lakh,4.43
4506,Petrol,Sedan,Automatic,1,Hyundai,Hyundai Verna,2016,7.21,Third Party insurance,71144,17.01,5.0,Silver,Hyderabad,7.21 Lakh,7.21
4507,Petrol,Sedan,Automatic,1,Hyundai,Hyundai Verna,2022,15.5,Comprehensive,2373,18.45,5.0,White,Hyderabad,15.50 Lakh,15.5
4508,Petrol,Hatchback,Automatic,1,Hyundai,Hyundai i20,2021,10.92,Zero Dep,56753,20.28,5.0,Others,Hyderabad,10.92 Lakh,10.92
4509,Diesel,SUV,Manual,1,Maruti,Maruti Vitara Brezza,2018,8.9,Third Party insurance,72000,24.3,5.0,Red,Hyderabad,8.90 Lakh,8.9
4510,Petrol,Hatchback,Manual,2,Maruti,Maruti Baleno,2018,5.5,Not Available,64487,21.4,5.0,Nexa Blue,Hyderabad,5.50 Lakh,5.5
4511,Petrol,Hatchback,Manual,1,Maruti,Maruti Baleno,2017,6.09,Third Party,95783,21.4,5.0,Silver,Hyderabad,6.09 Lakh,6.09
4512,Diesel,MUV,Automatic,2,Tata,Tata Hexa,2019,14.5,Third Party insurance,60000,17.6,7.0,Blue,Hyderabad,14.50 Lakh,14.5
4513,Petrol,MUV,Manual,1,Maruti,Maruti XL6,2021,11.0,Comprehensive,59108,19.01,6.0,Red,Hyderabad,11 Lakh,11.0
4514,Diesel,Sedan,Automatic,2,Mercedes-Benz,Mercedes-Benz C-Class,2019,38.0,Third Party insurance,50000,12.6,5.0,Others,Hyderabad,38 Lakh,38.0
4515,Petrol,SUV,Manual,2,Nissan,Nissan Kicks,2020,11.99,Comprehensive,31500,14.23,5.0,Silver,Hyderabad,11.99 Lakh,11.99
4516,Diesel,SUV,Manual,1,Mahindra,Mahindra XUV500,2015,8.45,Comprehensive,128193,15.1,7.0,White,Hyderabad,8.45 Lakh,8.45
4517,Diesel,Sedan,Manual,1,Hyundai,Hyundai Verna,2018,10.13,Zero Dep,87810,22.0,5.0,White,Hyderabad,10.13 Lakh,10.13
4518,Petrol,SUV,Manual,2,Hyundai,Hyundai Creta,2017,10.08,Comprehensive,64951,13.0,5.0,Silver,Hyderabad,10.08 Lakh,10.08
4519,Petrol,Hatchback,Manual,2,Hyundai,Hyundai Santro Xing,2012,2.6,Third Party insurance,50000,17.92,5.0,Red,Hyderabad,2.60 Lakh,2.6
4520,Diesel,SUV,Manual,1,Hyundai,Hyundai Creta,2017,11.24,Third Party insurance,97161,19.67,5.0,Black,Hyderabad,11.24 Lakh,11.24
4521,Petrol,Sedan,Manual,1,Volkswagen,Volkswagen Ameo,2017,6.09,Zero Dep,67805,17.0,5.0,Blue,Hyderabad,6.09 Lakh,6.09
4522,Diesel,SUV,Automatic,2,Audi,Audi Q3,2014,14.5,Third Party insurance,158000,15.73,5.0,White,Hyderabad,14.50 Lakh,14.5
4523,Petrol,Hatchback,Manual,2,Maruti,Maruti Alto K10,2014,2.72,Third Party insurance,70435,24.39,5.0,Silver,Hyderabad,2.72 Lakh,2.72
4524,Diesel,SUV,Manual,1,MG,MG Hector,2020,15.0,Comprehensive,49287,17.41,5.0,Red,Hyderabad,15 Lakh,15.0
4525,Petrol,Hatchback,Automatic,2,Hyundai,Hyundai Santro,2018,5.22,Comprehensive,84759,20.3,5.0,Red,Hyderabad,5.22 Lakh,5.22
4526,Petrol,Hatchback,Manual,2,Maruti,Maruti Baleno,2017,6.23,Comprehensive,74538,21.4,5.0,Blue,Hyderabad,6.23 Lakh,6.23
4527,Diesel,SUV,Manual,1,Mahindra,Mahindra Scorpio,2010,5.85,Third Party insurance,53000,12.05,8.0,White,Hyderabad,5.85 Lakh,5.85
4528,Petrol,Hatchback,Manual,2,Maruti,Maruti Alto 800,2017,2.98,Third Party insurance,79024,22.05,5.0,Red,Hyderabad,2.98 Lakh,2.98
4529,Diesel,Hatchback,Manual,1,Maruti,Maruti Celerio,2016,4.0,Third Party insurance,80000,27.62,5.0,White,Hyderabad,4 Lakh,4.0
4530,Diesel,Sedan,Automatic,1,Mercedes-Benz,Mercedes-Benz E-Class,2019,49.8,Third Party insurance,56000,16.1,5.0,White,Hyderabad,49.80 Lakh,49.8
4531,Diesel,SUV,Manual,1,Hyundai,Hyundai Creta,2018,10.8,Comprehensive,62125,19.67,5.0,Blue,Hyderabad,10.80 Lakh,10.8
4532,Diesel,Hatchback,Manual,1,Toyota,Toyota Etios Cross,2014,5.2,Comprehensive,95596,23.59,5.0,Silver,Hyderabad,5.20 Lakh,5.2
4533,Petrol,Hatchback,Manual,1,Hyundai,Hyundai Grand i10,2019,6.8,Comprehensive,18500,18.9,5.0,White,Hyderabad,6.80 Lakh,6.8
4534,Diesel,Hatchback,Manual,2,Maruti,Maruti Swift,2016,5.0,Third Party insurance,144000,28.4,5.0,White,Hyderabad,5 Lakh,5.0
4535,Petrol,Sedan,Manual,1,Honda,Honda City,2021,11.99,Third Party insurance,55200,18.6,5.0,Brown,Hyderabad,11.99 Lakh,11.99
4536,Diesel,Hatchback,Manual,1,Hyundai,Hyundai i20,2016,4.98,Not Available,188058,22.54,5.0,Passion Red,Hyderabad,4.98 Lakh,4.98
4537,Petrol,Hatchback,Manual,1,Hyundai,Hyundai i20,2016,6.33,Third Party insurance,71779,18.6,5.0,Red,Hyderabad,6.33 Lakh,6.33
4538,Petrol,Sedan,Manual,3,Honda,Honda City,2015,5.62,Third Party insurance,101176,17.4,5.0,Red,Hyderabad,5.62 Lakh,5.62
4539,Diesel,Hatchback,Manual,1,Maruti,Maruti Celerio,2016,4.75,Third Party insurance,75000,27.62,5.0,White,Hyderabad,4.75 Lakh,4.75
4540,Petrol,Hatchback,Manual,1,Honda,Honda Jazz,2017,6.01,Comprehensive,66676,18.7,5.0,Red,Hyderabad,6.01 Lakh,6.01
4541,Petrol,Hatchback,Manual,1,Maruti,Maruti Alto 800,2018,3.52,Third Party insurance,2236,22.05,5.0,Silver,Hyderabad,3.52 Lakh,3.52
4542,Diesel,SUV,Automatic,1,Mahindra,Mahindra Alturas G4,2019,23.95,Third Party insurance,62000,12.05,7.0,Brown,Hyderabad,23.95 Lakh,23.95
4543,Petrol,Hatchback,Manual,2,Hyundai,Hyundai i10,2012,3.0,Third Party insurance,74754,19.81,5.0,Silver,Hyderabad,3 Lakh,3.0
4544,Petrol,Hatchback,Manual,1,Maruti,Maruti Baleno,2018,7.2,Third Party insurance,66244,21.01,5.0,Blue,Hyderabad,7.20 Lakh,7.2
4545,Petrol,Hatchback,Manual,1,Renault,Renault KWID,2022,5.41,Third Party insurance,17341,21.46,5.0,Silver,Hyderabad,5.41 Lakh,5.41
4546,Petrol,Hatchback,Manual,1,Hyundai,Hyundai Grand i10,2018,5.14,Third Party insurance,44675,18.9,5.0,White,Hyderabad,5.14 Lakh,5.14
4547,Diesel,SUV,Manual,3,Mahindra,Mahindra Jeep,2001,3.95,Third Party insurance,70000,19.24556842105263,6.0,Others,Hyderabad,3.95 Lakh,3.95
4548,Petrol,Hatchback,Manual,1,Maruti,Maruti Baleno,2022,7.8,Comprehensive,30829,22.35,5.0,Grey,Hyderabad,7.80 Lakh,7.8
4549,Petrol,Sedan,Manual,2,Tata,Tata Zest,2015,4.0,Third Party insurance,100000,17.6,5.0,Others,Hyderabad,4 Lakh,4.0
4550,Diesel,Sedan,Manual,1,Maruti,Maruti Ciaz,2019,9.95,Third Party insurance,53800,26.82,5.0,Blue,Hyderabad,9.95 Lakh,9.95
4551,Diesel,SUV,Manual,1,Hyundai,Hyundai Creta,2017,9.4,Third Party insurance,122000,22.1,5.0,White,Hyderabad,9.40 Lakh,9.4
4552,Diesel,SUV,Manual,1,Mahindra,Mahindra XUV500,2017,14.9,Third Party insurance,107220,16.0,7.0,White,Hyderabad,14.90 Lakh,14.9
4553,Diesel,Sedan,Manual,1,Honda,Honda City,2015,5.8,Third Party insurance,129000,26.0,5.0,White,Hyderabad,5.80 Lakh,5.8
4554,Diesel,SUV,Automatic,1,Mercedes-Benz,Mercedes-Benz GLS,2017,66.95,Third Party,60000,11.0,7.0,Silver,Hyderabad,66.95 Lakh,66.95
4555,Petrol,Hatchback,Manual,1,Datsun,Datsun RediGO,2018,3.75,Third Party insurance,83829,22.5,5.0,Silver,Hyderabad,3.75 Lakh,3.75
4556,Diesel,SUV,Automatic,1,Audi,Audi Q5,2017,30.0,Third Party insurance,70000,14.16,5.0,Others,Hyderabad,30 Lakh,30.0
4557,Petrol,Hatchback,Manual,2,Honda,Honda Brio,2013,3.14,Third Party insurance,52996,19.4,5.0,White,Hyderabad,3.14 Lakh,3.14
4558,Petrol,Hatchback,Automatic,2,Renault,Renault KWID,2021,5.56,Third Party insurance,16105,22.0,5.0,Silver,Hyderabad,5.56 Lakh,5.56
4559,Diesel,Sedan,Manual,1,Mercedes-Benz,Mercedes-Benz C-Class,2016,28.5,Third Party insurance,151901,15.8,5.0,Black,Hyderabad,28.50 Lakh,28.5
4560,Petrol,Hatchback,Manual,1,Maruti,Maruti Baleno,2021,7.87,Zero Dep,15680,21.01,5.0,White,Hyderabad,7.87 Lakh,7.87
4561,Petrol,Hatchback,Automatic,1,Maruti,Maruti Swift,2019,5.95,Third Party insurance,55065,22.56,5.0,Blue,Hyderabad,5.95 Lakh,5.95
4562,Diesel,Hatchback,Manual,2,Toyota,Toyota Etios Liva,2016,4.0,Third Party insurance,120000,23.59,5.0,Silver,Hyderabad,4 Lakh,4.0
4563,Petrol,Hatchback,Automatic,2,Tata,Tata Tiago,2021,7.71,Third Party,15518,19.0,5.0,White,Hyderabad,7.71 Lakh,7.71
4564,Diesel,Sedan,Automatic,1,Honda,Honda Amaze,2018,7.9,Third Party insurance,39907,21.0,5.0,Red,Hyderabad,7.90 Lakh,7.9
4565,Petrol,Hatchback,Manual,1,Hyundai,Hyundai i20,2017,6.55,Zero Dep,45560,18.6,5.0,Silver,Hyderabad,6.55 Lakh,6.55
4566,Petrol,Hatchback,Manual,1,Hyundai,Hyundai i10,2012,3.36,Third Party insurance,42096,20.36,5.0,Yellow,Hyderabad,3.36 Lakh,3.36
4567,Diesel,Sedan,Automatic,2,Mercedes-Benz,Mercedes-Benz CLA,2015,17.75,Third Party insurance,70500,17.9,5.0,Cirrus White,Hyderabad,17.75 Lakh,17.75
4568,Petrol,Sedan,Manual,1,Honda,Honda City,2018,8.32,Third Party insurance,63886,17.4,5.0,Silver,Hyderabad,8.32 Lakh,8.32
4569,Diesel,MUV,Manual,1,Tata,Tata Hexa,2017,10.25,Third Party insurance,95600,17.6,7.0,Arizona Blue,Hyderabad,10.25 Lakh,10.25
4570,Diesel,Sedan,Automatic,1,Mercedes-Benz,Mercedes-Benz E-Class,2013,19.95,Third Party insurance,101000,13.0,5.0,Silver,Hyderabad,19.95 Lakh,19.95
4571,Diesel,Sedan,Automatic,1,Mercedes-Benz,Mercedes-Benz E-Class,2015,26.5,Third Party insurance,61000,13.0,5.0,White,Hyderabad,26.50 Lakh,26.5
4572,Diesel,SUV,Automatic,1,BMW,BMW X1,2016,24.5,Third Party insurance,95000,17.05,5.0,White,Hyderabad,24.50 Lakh,24.5
4573,Diesel,SUV,Automatic,1,Audi,Audi Q3,2017,25.5,Third Party insurance,97000,15.73,5.0,Black,Hyderabad,25.50 Lakh,25.5
4574,Diesel,Hatchback,Manual,1,Maruti,Maruti Swift,2016,5.95,Third Party insurance,61000,25.2,5.0,Red,Hyderabad,5.95 Lakh,5.95
4575,Petrol,Hatchback,Automatic,1,Hyundai,Hyundai Grand i10,2017,6.25,Third Party insurance,18000,18.9,5.0,Grey,Hyderabad,6.25 Lakh,6.25
4576,Petrol,Hatchback,Automatic,1,Hyundai,Hyundai Grand i10,2016,5.99,Third Party insurance,63000,18.9,5.0,Grey,Hyderabad,5.99 Lakh,5.99
4577,Petrol,Hatchback,Manual,2,Maruti,Maruti Baleno,2018,6.15,Third Party,52617,21.4,5.0,Red,Hyderabad,6.15 Lakh,6.15
4578,Petrol,Hatchback,Manual,1,Maruti,Maruti Celerio,2019,5.14,Third Party insurance,51865,25.24,5.0,White,Hyderabad,5.14 Lakh,5.14
4579,Diesel,SUV,Manual,1,Audi,Audi Q3,2017,23.75,Third Party insurance,93000,17.32,5.0,White,Hyderabad,23.75 Lakh,23.75
4580,Petrol,Hatchback,Manual,1,Maruti,Maruti Swift,2015,4.58,Comprehensive,110410,22.38,5.0,Red,Hyderabad,4.58 Lakh,4.58
4581,Petrol,Sedan,Automatic,1,Maruti,Maruti Ciaz,2017,7.0,Third Party,55846,19.12,5.0,Brown,Hyderabad,7 Lakh,7.0
4582,Petrol,Hatchback,Manual,1,Renault,Renault KWID,2020,5.15,Third Party insurance,47000,21.46,5.0,Blue,Hyderabad,5.15 Lakh,5.15
4583,Petrol,SUV,Manual,1,Ford,Ford Ecosport,2018,8.22,Third Party insurance,39914,17.0,5.0,Blue,Hyderabad,8.22 Lakh,8.22
4584,Petrol,Hatchback,Manual,1,Hyundai,Hyundai Santro Xing,2010,2.65,Third Party insurance,73000,17.92,5.0,Beige,Hyderabad,2.65 Lakh,2.65
4585,Petrol,Hatchback,Manual,1,Hyundai,Hyundai i20,2016,5.79,Third Party insurance,88048,18.6,5.0,White,Hyderabad,5.79 Lakh,5.79
4586,Petrol,Hatchback,Manual,2,Hyundai,Hyundai i10,2013,3.18,Third Party,92278,20.36,5.0,Red,Hyderabad,3.18 Lakh,3.18
4587,Diesel,SUV,Manual,1,Toyota,Toyota Qualis,2003,4.35,Third Party insurance,260000,19.24556842105263,8.0,Silver,Hyderabad,4.35 Lakh,4.35
4588,Petrol,Sedan,Manual,1,Honda,Honda City,2016,6.43,Comprehensive,92960,17.8,5.0,Brown,Hyderabad,6.43 Lakh,6.43
4589,Petrol,Hatchback,Manual,1,Tata,Tata Altroz,2020,7.5,Third Party insurance,63000,19.33,5.0,White,Hyderabad,7.50 Lakh,7.5
4590,Petrol,SUV,Automatic,1,Renault,Renault Kiger,2021,8.25,Third Party insurance,20000,19.03,5.0,Blue,Hyderabad,8.25 Lakh,8.25
4591,Petrol,SUV,Automatic,1,Jeep,Jeep Compass,2022,26.75,Comprehensive,7000,14.1,5.0,Galaxy Blue,Hyderabad,26.75 Lakh,26.75
4592,Petrol,Hatchback,Automatic,1,Maruti,Maruti S-Presso,2022,6.1,Comprehensive,4600,25.3,5.0,Silky Silver,Hyderabad,6.10 Lakh,6.1
4593,Petrol,Sedan,Manual,1,Honda,Honda City,2021,10.9,Comprehensive,22800,17.4,5.0,Modern Steel Metal,Hyderabad,10.90 Lakh,10.9
4594,Diesel,Sedan,Manual,1,Ford,Ford Fiesta,2006,1.0,Third Party insurance,150000,17.8,5.0,Others,Hyderabad,1 Lakh,1.0
4595,Petrol,Sedan,Manual,1,Maruti,Maruti Swift Dzire Tour,2020,6.25,Third Party insurance,10000,19.95,5.0,White,Hyderabad,6.25 Lakh,6.25
4596,Petrol,Hatchback,Manual,2,Ford,Ford Figo,2010,1.85,Third Party insurance,70000,15.6,5.0,Others,Hyderabad,1.85 Lakh,1.85
4597,Petrol,Hatchback,Manual,1,Maruti,Maruti Alto 800,2020,3.57,Third Party insurance,44790,22.05,5.0,Silver,Hyderabad,3.57 Lakh,3.57
4598,Petrol,Hatchback,Manual,1,Maruti,Maruti S-Presso,2022,5.47,Third Party,14213,21.7,5.0,White,Hyderabad,5.47 Lakh,5.47
4599,Diesel,SUV,Manual,2,Maruti,Maruti Vitara Brezza,2018,8.0,Comprehensive,102000,24.3,5.0,Grey,Hyderabad,8 Lakh,8.0
4600,Petrol,Hatchback,Manual,3,Hyundai,Hyundai i10,2012,3.11,Third Party insurance,40724,20.36,5.0,White,Hyderabad,3.11 Lakh,3.11
4601,Petrol,Hatchback,Manual,2,Maruti,Maruti Baleno,2017,5.7,Third Party insurance,55724,21.4,5.0,Silver,Hyderabad,5.70 Lakh,5.7
4602,Petrol,Sedan,Manual,1,Maruti,Maruti Swift Dzire,2010,3.0,Third Party insurance,100000,17.5,5.0,Others,Hyderabad,3 Lakh,3.0
4603,Petrol,Hatchback,Manual,1,Maruti,Maruti Alto 800,2017,3.32,Third Party,85396,22.05,5.0,Silver,Hyderabad,3.32 Lakh,3.32
4604,Petrol,Hatchback,Manual,2,Maruti,Maruti Baleno,2016,5.1,Third Party insurance,50000,21.4,5.0,Others,Hyderabad,5.10 Lakh,5.1
4605,Petrol,Hatchback,Manual,1,Maruti,Maruti Alto 800,2016,3.25,Comprehensive,27136,24.7,5.0,Red,Hyderabad,3.25 Lakh,3.25
4606,Petrol,Hatchback,Manual,1,Ford,Ford Freestyle,2019,6.44,Zero Dep,44591,19.0,5.0,White,Hyderabad,6.44 Lakh,6.44
4607,Petrol,Coupe,Automatic,1,Mercedes-Benz,Mercedes-Benz C-Class,2021,82.0,Third Party insurance,6000,11.9,4.0,Black,Hyderabad,82 Lakh,82.0
4608,Petrol,Hatchback,Manual,1,Maruti,Maruti Ignis,2018,5.28,Comprehensive,20034,20.89,5.0,Others,Hyderabad,5.28 Lakh,5.28
4609,Petrol,Hatchback,Manual,2,Hyundai,Hyundai Santro Xing,2012,2.6,Third Party insurance,50000,17.92,5.0,Others,Hyderabad,2.60 Lakh,2.6
4610,Petrol,MUV,Manual,1,Kia,Kia Carens,2022,11.5,Comprehensive,47529,19.24556842105263,7.0,White,Hyderabad,11.50 Lakh,11.5
4611,Petrol,Hatchback,Automatic,1,Maruti,Maruti Baleno,2017,7.4,Comprehensive,46739,19.56,5.0,Blue,Hyderabad,7.40 Lakh,7.4
4612,Diesel,Sedan,Manual,2,Hyundai,Hyundai Verna,2012,4.1,Third Party insurance,150000,22.32,5.0,Others,Hyderabad,4.10 Lakh,4.1
4613,Petrol,Hatchback,Automatic,1,Maruti,Maruti Celerio X,2019,5.99,Third Party insurance,62000,21.63,5.0,Grey,Hyderabad,5.99 Lakh,5.99
4614,Petrol,MUV,Manual,1,Maruti,Maruti XL6,2021,11.25,Third Party insurance,45000,19.01,6.0,Silver,Hyderabad,11.25 Lakh,11.25
4615,Petrol,Sedan,Automatic,1,Honda,Honda City,2020,12.99,Third Party insurance,36000,18.3,5.0,GOLDEN BROWN,Hyderabad,12.99 Lakh,12.99
4616,Petrol,Sedan,Manual,1,Honda,Honda City,2019,10.5,Third Party insurance,40000,17.14,5.0,Others,Hyderabad,10.50 Lakh,10.5
4617,Petrol,Hatchback,Manual,1,Datsun,Datsun RediGO,2020,4.16,Comprehensive,15850,22.5,5.0,Red,Hyderabad,4.16 Lakh,4.16
4618,Petrol,Sedan,Automatic,1,Maruti,Maruti Swift Dzire,2017,6.42,Third Party insurance,62535,21.21,5.0,Others,Hyderabad,6.42 Lakh,6.42
4619,Diesel,SUV,Manual,1,Maruti,Maruti Vitara Brezza,2018,8.49,Comprehensive,94600,24.3,5.0,Red,Hyderabad,8.49 Lakh,8.49
4620,Petrol,Sedan,Manual,2,Maruti,Maruti Swift Dzire,2013,4.34,Third Party insurance,80375,22.41,5.0,Black,Hyderabad,4.34 Lakh,4.34
4621,Petrol,Hatchback,Manual,3,Honda,Honda Brio,2012,2.76,Comprehensive,97935,19.4,5.0,Silver,Hyderabad,2.76 Lakh,2.76
4622,Petrol,Hatchback,Manual,1,Hyundai,Hyundai i20,2019,7.1,Comprehensive,38300,18.6,5.0,Polar White,Hyderabad,7.10 Lakh,7.1
4623,Petrol,Hatchback,Manual,1,Maruti,Maruti Baleno,2017,5.8,Zero Dep,81917,21.4,5.0,Blue,Hyderabad,5.80 Lakh,5.8
4624,Petrol,Hatchback,Manual,1,Maruti,Maruti Baleno,2016,5.75,Comprehensive,69000,21.4,5.0,Red,Hyderabad,5.75 Lakh,5.75
4625,Petrol,Hatchback,Manual,2,Hyundai,Hyundai Grand i10,2016,4.98,Comprehensive,43566,18.9,5.0,Silver,Hyderabad,4.98 Lakh,4.98
4626,Petrol,Hatchback,Manual,2,Hyundai,Hyundai i20,2015,5.33,Third Party insurance,94201,18.6,5.0,White,Hyderabad,5.33 Lakh,5.33
4627,Petrol,Hatchback,Automatic,1,Maruti,Maruti Baleno,2017,6.99,Third Party insurance,50000,21.4,5.0,Blue,Hyderabad,6.99 Lakh,6.99
4628,Petrol,Hatchback,Manual,1,Tata,Tata Tiago,2019,5.2,Zero Dep,40689,23.84,5.0,Red,Hyderabad,5.20 Lakh,5.2
4629,Petrol,Sedan,Manual,1,Honda,Honda Amaze,2018,7.2,Comprehensive,35849,19.5,5.0,Red,Hyderabad,7.20 Lakh,7.2
4630,Diesel,SUV,Manual,1,MG,MG Hector,2021,18.0,Zero Dep,15833,17.41,5.0,Burgundy Red Metallic,Hyderabad,18 Lakh,18.0
4631,Diesel,Sedan,Manual,2,Skoda,Skoda Laura,2011,3.8,Third Party insurance,90000,20.0,5.0,Others,Hyderabad,3.80 Lakh,3.8
4632,Petrol,Hatchback,Manual,1,Hyundai,Hyundai i20,2019,7.49,Third Party,62000,18.6,5.0,Grey,Hyderabad,7.49 Lakh,7.49
4633,Petrol,Hatchback,Manual,3,Maruti,Maruti Alto K10,2017,3.3,Third Party insurance,40000,23.95,5.0,Others,Hyderabad,3.30 Lakh,3.3
4634,Diesel,SUV,Automatic,1,Tata,Tata New Safari,2021,21.95,Comprehensive,20000,14.08,6.0,Blue,Hyderabad,21.95 Lakh,21.95
4635,Petrol,Hatchback,Manual,1,Tata,Tata Tiago NRG,2022,7.0,Third Party insurance,10000,20.09,5.0,Others,Hyderabad,7 Lakh,7.0
4636,Petrol,Hatchback,Manual,1,Hyundai,Hyundai i20,2016,6.45,Third Party insurance,69552,18.6,5.0,White,Hyderabad,6.45 Lakh,6.45
4637,Petrol,Hatchback,Automatic,1,Renault,Renault KWID,2018,3.91,Third Party,97610,24.04,5.0,Grey,Hyderabad,3.91 Lakh,3.91
4638,Petrol,Sedan,Automatic,2,Honda,Honda City,2012,5.09,Third Party,74914,16.8,5.0,Brown,Hyderabad,5.09 Lakh,5.09
4639,Diesel,SUV,Automatic,1,Tata,Tata Harrier,2022,22.75,Third Party insurance,41000,14.6,5.0,Golden,Hyderabad,22.75 Lakh,22.75
4640,Petrol,Hatchback,Manual,2,Hyundai,Hyundai i20,2015,5.16,Comprehensive,101887,18.6,5.0,Silver,Hyderabad,5.16 Lakh,5.16
4641,Petrol,Hatchback,Manual,2,Maruti,Maruti Wagon R,2012,3.12,Comprehensive,42217,18.9,5.0,White,Hyderabad,3.12 Lakh,3.12
4642,Petrol,SUV,Automatic,1,Jeep,Jeep Compass,2019,19.75,Third Party insurance,63000,16.0,5.0,Grey,Hyderabad,19.75 Lakh,19.75
4643,Petrol,Hatchback,Automatic,2,Maruti,Maruti Celerio,2016,4.34,Third Party,80315,26.68,5.0,Silver,Hyderabad,4.34 Lakh,4.34
4644,Petrol,Hatchback,Manual,1,Maruti,Maruti Wagon R,2013,3.75,Third Party,55000,18.9,5.0,Red,Hyderabad,3.75 Lakh,3.75
4645,Petrol,Hatchback,Manual,1,Datsun,Datsun GO,2019,4.32,Third Party insurance,64447,19.83,5.0,Orange,Hyderabad,4.32 Lakh,4.32
4646,Petrol,Hatchback,Automatic,1,Hyundai,Hyundai Grand i10 Nios,2019,6.88,Third Party,76947,20.7,5.0,Red,Hyderabad,6.88 Lakh,6.88
4647,Petrol,Hatchback,Manual,1,Datsun,Datsun RediGO,2018,3.5,Third Party insurance,23110,22.7,5.0,Brown,Hyderabad,3.50 Lakh,3.5
4648,Petrol,Hatchback,Manual,2,Hyundai,Hyundai Grand i10,2018,4.96,Third Party insurance,40235,18.9,5.0,Red,Hyderabad,4.96 Lakh,4.96
4649,Petrol,Hatchback,Manual,1,Maruti,Maruti Swift,2017,6.3,Third Party insurance,48992,22.0,5.0,Grey,Hyderabad,6.30 Lakh,6.3
4650,Petrol,Hatchback,Automatic,1,Hyundai,Hyundai Grand i10,2019,6.85,Third Party insurance,21000,18.9,5.0,Grey,Hyderabad,6.85 Lakh,6.85
4651,Diesel,SUV,Automatic,1,Citroen,Citroen C5 Aircross,2021,32.0,Comprehensive,30465,18.6,5.0,Blue,Hyderabad,32 Lakh,32.0
4652,Cng,Hatchback,Manual,1,Maruti,Maruti Celerio,2022,6.3,Third Party insurance,50000,35.6,5.0,Others,Hyderabad,6.30 Lakh,6.3
4653,Petrol,MUV,Manual,2,Honda,Honda Mobilio,2015,5.5,Third Party insurance,90000,17.3,7.0,Others,Hyderabad,5.50 Lakh,5.5
4654,Diesel,MUV,Manual,1,Honda,Honda Mobilio,2014,5.2,Comprehensive,136083,24.2,7.0,Red,Hyderabad,5.20 Lakh,5.2
4655,Petrol,Sedan,Manual,2,Honda,Honda City,2007,2.5,Third Party insurance,90000,17.7,5.0,Black,Hyderabad,2.50 Lakh,2.5
4656,Diesel,SUV,Manual,1,Maruti,Maruti Vitara Brezza,2019,10.0,Third Party insurance,100000,24.3,5.0,Others,Hyderabad,10 Lakh,10.0
4657,Petrol,Hatchback,Manual,2,Maruti,Maruti Ignis,2018,4.96,Zero Dep,39817,20.89,5.0,Silver,Hyderabad,4.96 Lakh,4.96
4658,Diesel,Sedan,Manual,1,Maruti,Maruti Ciaz,2017,7.88,Third Party,54063,28.09,5.0,Brown,Hyderabad,7.88 Lakh,7.88
4659,Petrol,Hatchback,Manual,1,Hyundai,Hyundai i20 N Line,2021,9.95,Comprehensive,37000,20.0,5.0,Blue,Hyderabad,9.95 Lakh,9.95
4660,Petrol,Hatchback,Manual,1,Hyundai,Hyundai Grand i10,2013,4.16,Third Party insurance,67372,18.9,5.0,Orange,Hyderabad,4.16 Lakh,4.16
4661,Petrol,Hatchback,Manual,1,Maruti,Maruti Alto 800,2019,3.44,Third Party,76685,24.7,5.0,Silver,Hyderabad,3.44 Lakh,3.44
4662,Diesel,Hatchback,Manual,1,Maruti,Maruti Swift,2014,4.5,Comprehensive,115595,22.9,5.0,White,Hyderabad,4.50 Lakh,4.5
4663,Petrol,Hatchback,Manual,2,Volkswagen,Volkswagen Polo,2019,5.23,Third Party,89956,17.74,5.0,Black,Hyderabad,5.23 Lakh,5.23
4664,Diesel,Sedan,Manual,2,Maruti,Maruti Swift Dzire,2011,3.4,Third Party insurance,120000,19.3,5.0,Others,Hyderabad,3.40 Lakh,3.4
4665,Petrol,Hatchback,Manual,1,Hyundai,Hyundai Grand i10,2019,5.2,Third Party insurance,87189,18.9,5.0,Silver,Hyderabad,5.20 Lakh,5.2
