it,ft,bt,transmission,ownerNo,oem,model,modelYear,price,Insurance Validity,Kms Driven,Mileage,Engine,Seats.1,Color,Max Power.1,Seating Capacity.1,Steering Type.1,Tyre Type.1,Alloy Wheel Size.1,No Door Numbers.1,Gear Box,Drive Type,Seating Capacity.2,Steering Type.2,Tyre Type.2,No Door Numbers.2,Alloy Wheel Size.2,City,Top Speed.1,Drive Type.1,Turning Radius.1,Rear Brake Type.1,Gear Box.1,Front Brake Type.1,Acceleration.1
0,Petrol,Hatchback,Manual,2,Nissan,Nissan Micra Active,2016,₹ 3.27 Lakh,Comprehensive,"1,10,267 Kms",19.49 kmpl,1198 CC,5.0,Blue,67.04bhp@5000rpm,5.0,Power,"Tubeless,Radial",,5.0,5 Speed,FWD,,,,,,Chennai,,,,,,,
0,Petrol,SUV,Manual,1,Mahindra,Mahindra KUV 100,2018,₹ 5.05 Lakh,Third Party insurance,"31,767 Kms",18.15 kmpl,1198 CC,6.0,Orange,82bhp@5500rpm,6.0,Power,"Tubeless,Radial",14,5.0,5 Speed,FWD,,,,,,Chennai,,,,,,,
0,Petrol,SUV,Manual,2,Honda,Honda WR-V,2018,₹ 6.40 Lakh,Comprehensive,"45,677 Kms",17.5 kmpl,1199 CC,5.0,METALL,88.7bhp@6000rpm,5.0,Electric,"Tubeless,Radial",16,5.0,5 Speed,FWD,,,,,,Chennai,,,,,,,
0,Petrol,Hatchback,Manual,1,Maruti,Maruti Celerio,2017,₹ 4.49 Lakh,Comprehensive,"66,656 Kms",25.24 kmpl,998 CC,5.0,Silver,65.71bhp@5500rpm,5.0,Electric,"Tubeless, Radial",,5.0,5-Speed,,,,,,,Chennai,,,,,,,
0,Diesel,Sedan,Manual,1,Honda,Honda Amaze,2019,₹ 7.25 Lakh,Comprehensive,"27,000 Kms",24.7 kmpl,1498 CC,5.0,Grey,98.63bhp@3600rpm,5.0,Electric,"Tubeless,Radial",,4.0,5 Speed,FWD,,,,,,Chennai,,,,,,,
0,Petrol,Hatchback,Manual,1,Renault,Renault KWID,2021,₹ 4.95 Lakh,Comprehensive,"37,004 Kms",21.74 kmpl,999 CC,5.0,Red,67bhp@5500rpm,5.0,Electric,"Tubeless,Radial",,5.0,5 Speed,FWD,,,,,,Chennai,,,,,,,
0,Petrol,Hatchback,Manual,2,Hyundai,Hyundai i10,2011,₹ 2.71 Lakh,Comprehensive,"85,274 Kms",20.36 kmpl,1197 CC,5.0,Silver,78.9bhp@6000rpm,5.0,Power,"Tubeless,Radial",13,4.0,5 Speed,FWD,,,,,,Chennai,,,,,,,
0,Diesel,SUV,Manual,2,Hyundai,Hyundai Creta,2017,₹ 9.40 Lakh,Third Party insurance,"60,000 Kms",19.67 kmpl,1582 CC,5.0,Others,126.2bhp@4000rpm,5.0,Power,Tubeless,16,5.0,6 Speed,FWD,,,,,,Chennai,,,,,,,
0,Petrol,Sedan,Manual,1,Honda,Honda City,2017,₹ 7.99 Lakh,Comprehensive,"42,000 Kms",17.4 kmpl,1497 CC,5.0,White,117.60bhp@6600rpm,5.0,Electric,"Tubeless, Radial",15,4.0,5 Speed,,,,,,,Chennai,,,,,,,
0,Diesel,SUV,Manual,1,Hyundai,Hyundai Creta,2022,₹ 18.50 Lakh,Third Party insurance,"20,000 Kms",,1493 CC,5.0,Others,113.45bhp@4000rpm,5.0,Power,"Tubeless, Radial",17,5.0,6-speed,,,,,,,Chennai,,,,,,,
0,Diesel,MUV,Automatic,1,Kia,Kia Carens,2022,₹ 20 Lakh,Third Party insurance,"30,000 Kms",,1493 CC,7.0,Others,114.41bhp@4000rpm,7.0,Power,"Tubeless, Radial",16,5.0,6-Speed AT,2WD,,,,,,Chennai,,,,,,,
0,Diesel,Sedan,Automatic,1,Mercedes-Benz,Mercedes-Benz E-Class,2017,₹ 45 Lakh,Comprehensive,"25,000 Kms",16.1 kmpl,1950 CC,5.0,Black,191.7bhp@3800rpm,5.0,Electric,"Tubeless,Radial",17,4.0,9 Speed,RWD,,,,,,Chennai,,,,,,,
0,Diesel,SUV,Manual,3,Mahindra,Mahindra XUV500,2014,₹ 7 Lakh,Third Party insurance,"80,000 Kms",15.1 kmpl,2179 CC,7.0,Others,140bhp@3750rpm,7.0,Power,"Tubeless,Radial ",,5.0,6 Speed ,FWD,,,,,,Chennai,,,,,,,
0,Petrol,Sedan,Manual,2,Hyundai,Hyundai Verna,2015,₹ 5.85 Lakh,Third Party insurance,"60,000 Kms",17.1 kmpl,1591 CC,5.0,Others,121.3bhp@6300rpm,5.0,Power,"Tubeless,Radial",16,4.0,5 Speed,FWD,,,,,,Chennai,,,,,,,
0,Diesel,SUV,Manual,1,Tata,Tata Harrier,2022,₹ 20.50 Lakh,Third Party insurance,"20,000 Kms",16.35 kmpl,1956 CC,5.0,White,167.67bhp@3750rpm,5.0,Power,"Tubeless, Radial",17,5.0,6-Speed,,,,,,,Chennai,,,,,,,
0,Petrol,SUV,Automatic,1,MG,MG Hector,2022,₹ 19.90 Lakh,Third Party insurance,"20,000 Kms",,1451 CC,5.0,Others,141bhp@5000rpm,5.0,Power,"Tubeless, Radial",18,5.0,8-Speed,FWD,,,,,,Chennai,,,,,,,
0,Petrol,SUV,Automatic,1,MG,MG Hector,2022,₹ 19.90 Lakh,Third Party insurance,"20,000 Kms",,1451 CC,5.0,Others,141bhp@5000rpm,5.0,Power,"Tubeless, Radial",18,5.0,8-Speed,FWD,,,,,,Chennai,,,,,,,
0,Diesel,SUV,Manual,2,Hyundai,Hyundai Creta,2020,₹ 14.45 Lakh,Third Party,"55,037 Kms",,1493 CC,5.0,Blue,113.45bhp@4000rpm,5.0,Power,"Tubeless, Radial",17,5.0,6-speed,,,,,,,Chennai,,,,,,,
0,Petrol,Hatchback,Manual,1,Hyundai,Hyundai Santro,2018,₹ 4.51 Lakh,Zero Dep,"65,607 Kms",20.3 kmpl,1086 CC,5.0,Silver,68bhp@5500rpm,5.0,Power,"Tubeless,Radial",,5.0,5 Speed,FWD,,,,,,Chennai,,,,,,,
0,Cng,MUV,Manual,1,Maruti,Maruti Ertiga Tour,2021,₹ 11 Lakh,Third Party insurance,"70,000 Kms",,1462 CC,7.0,Others,91.18bhp@6000rpm,7.0,,"Tubeless, Radial",,5.0,5-Speed,FWD,,,,,,Chennai,,,,,,,
0,Petrol,Hatchback,Manual,1,Hyundai,Hyundai i20,2016,₹ 6.31 Lakh,Comprehensive,"74,777 Kms",18.6 kmpl,1197 CC,5.0,Others,81.83bhp@6000rpm,5.0,Power,Tubeless,16,5.0,5 Speed,FWD,,,,,,Chennai,,,,,,,
0,Petrol,Sedan,Manual,2,Toyota,Toyota Etios,2012,₹ 4.11 Lakh,Comprehensive,"1,02,392 Kms",17.6 kmpl,1496 CC,5.0,Silver,88.73bhp@5600rpm,5.0,Power,"Tubeless,Radial",15,4.0,,,,,,,,Chennai,,,,,,,
0,Diesel,Sedan,Manual,1,Skoda,Skoda Rapid,2015,₹ 5 Lakh,Comprehensive,"90,210 Kms",21.14 kmpl,1498 CC,5.0,White,103.6bhp@4400rpm,5.0,Power,"Tubeless,Radial",15,4.0,5 Speed,FWD,,,,,,Chennai,,,,,,,
0,Petrol,Sedan,Manual,1,Maruti,Maruti Swift Dzire,2014,₹ 4.88 Lakh,Third Party,"62,373 Kms",22.41 kmpl,1197 CC,5.0,Silver,88.50bhp@6000rpm,5.0,Electric,"Tubeless, Radial",,4.0,5 Speed,,,,,,,Chennai,,,,,,,
0,Diesel,Sedan,Manual,1,Tata,Tata Zest,2015,₹ 4.60 Lakh,Third Party insurance,"80,000 Kms",22.95 kmpl,1248 CC,5.0,Others,74bhp@4000rpm,5.0,Power,"Tubeless,Radial",,4.0,5 Speed,FWD,,,,,,Chennai,,,,,,,
0,Petrol,Hatchback,Automatic,2,Maruti,Maruti Celerio,2018,₹ 5.14 Lakh,Comprehensive,"25,219 Kms",26 kmpl,998 CC,5.0,Silver,65.71bhp@5500rpm,5.0,Electric,"Tubeless, Radial",,5.0,5-Speed,,,,,,,Chennai,,,,,,,
0,Diesel,Hatchback,Manual,3,Maruti,Maruti Swift,2014,₹ 5.08 Lakh,Third Party,"64,409 Kms",25.2 kmpl,1248 CC,5.0,Silver,74bhp@4000rpm,5.0,Power,Tubeless Tyres,,5.0,5 Speed,FWD,,,,,,Chennai,,,,,,,
0,Diesel,SUV,Manual,1,Tata,Tata Nexon,2018,₹ 8.65 Lakh,Comprehensive,"52,000 Kms",21.5 kmpl,1497 CC,5.0,Blue,108.5bhp@3750rpm,5.0,Power,Tubeless Radial Tyres,16,5.0,6 Speed,FWD,,,,,,Chennai,,,,,,,
0,Petrol,Sedan,Automatic,2,Maruti,Maruti Ciaz,2018,₹ 8.55 Lakh,Comprehensive,"30,000 Kms",20.28 kmpl,1462 CC,5.0,Blue,103.25bhp@6000rpm,5.0,Power,"Tubeless, Radial",16,4.0,4 Speed,FWD,,,,,,Chennai,,,,,,,
0,Diesel,Sedan,Automatic,1,Mercedes-Benz,Mercedes-Benz S-Class,2020,₹ 1.18 Crore,Comprehensive,"14,000 Kms",13.5 kmpl,2925 CC,5.0,Blue,281.61bhp@3400-4600rpm,5.0,Power,"Tubeless,Radial",18,4.0,9 Speed,RWD,,,,,,Chennai,,,,,,,
0,Diesel,SUV,Manual,1,Hyundai,Hyundai Venue,2019,₹ 9.25 Lakh,Comprehensive,"48,574 Kms",23.7 kmpl,1396 CC,5.0,Blue,88.76bhp@4000rpm,5.0,Power,Radial,,5.0,6-Speed,FWD,,,,,,Chennai,,,,,,,
0,Petrol,Sedan,Automatic,1,Honda,Honda City,2012,₹ 5.10 Lakh,Comprehensive,"71,423 Kms",16.8 kmpl,1497 CC,5.0,MET ECRU BEIGE,"118PS at 6,600 rpm",5.0,Power,"Tubeless,Radial",15,4.0,5 Speed,FWD,,,,,,Chennai,,,,,,,
0,Diesel,Sedan,Automatic,1,Mercedes-Benz,Mercedes-Benz E-Class,2020,₹ 57 Lakh,Comprehensive,"30,000 Kms",16.1 kmpl,1950 CC,5.0,Silver,191.7bhp@3800rpm,5.0,Electric,"Tubeless,Radial",17,4.0,9 Speed,RWD,,,,,,Chennai,,,,,,,
0,Petrol,Hatchback,Manual,1,Maruti,Maruti Wagon R,2013,₹ 3.50 Lakh,Comprehensive,"75,498 Kms",18.9 kmpl,998 CC,5.0,White,67.1bhp@6200rpm,5.0,Power,"Tubeless, Radial",14,4.0,5 Speed,FWD,,,,,,Chennai,,,,,,,
0,Petrol,Sedan,Manual,1,Honda,Honda City,2017,₹ 6.30 Lakh,Third Party insurance,"95,963 Kms",17.8 kmpl,1497 CC,5.0,White,117.3bhp@6600rpm,5.0,Power,"Tubeless,Radial",,4.0,5 Speed,FWD,,,,,,Chennai,,,,,,,
0,Petrol,Hatchback,Manual,1,Maruti,Maruti Wagon R,2015,₹ 4.10 Lakh,Comprehensive,"46,613 Kms",20.51 kmpl,998 CC,5.0,Blue,67.04bhp@6200rpm,5.0,Power,Tubeless Tyres,,5.0,5 Speed,FWD,,,,,,Chennai,,,,,,,
0,Petrol,SUV,Manual,1,Honda,Honda WR-V,2017,₹ 7.25 Lakh,Third Party insurance,"30,000 Kms",17.5 kmpl,1199 CC,5.0,Red,88.7bhp@6000rpm,5.0,Electric,"Tubeless,Radial",16,5.0,5 Speed,FWD,,,,,,Chennai,,,,,,,
0,Petrol,Sedan,Manual,1,Honda,Honda Amaze,2015,₹ 4.66 Lakh,Comprehensive,"18,722 Kms",18 kmpl,1198 CC,5.0,Black,86.7bhp@6000rpm,5.0,Power,"Tubeless,Radial",,4.0,5 Speed,FWD,,,,,,Chennai,,,,,,,
0,Petrol,SUV,Automatic,1,Kia,Kia Seltos,2023,₹ 18.64 Lakh,Comprehensive,"5,593 Kms",16.5 kmpl,1353 CC,5.0,White,138.08bhp@6000rpm,5.0,Electric,"Tubeless, Radial",17,5.0,7-Speed DCT,FWD,,,,,,Chennai,,,,,,,
0,Diesel,SUV,Automatic,1,Audi,Audi Q3,2017,₹ 27 Lakh,Third Party insurance,"40,000 Kms",15.73 kmpl,1968 CC,5.0,Gray,174.33bhp@4200rpm,5.0,Power,"Tubeless,Radial",17,5.0,7-Speed S-Tronic ,AWD,,,,,,Chennai,,,,,,,
0,Petrol,Hatchback,Manual,1,Maruti,Maruti Celerio,2021,₹ 5.03 Lakh,Third Party,"20,875 Kms",25.24 kmpl,998 CC,5.0,Blue,65.71bhp@5500rpm,5.0,Electric,"Tubeless, Radial",,5.0,5-Speed,,,,,,,Chennai,,,,,,,
0,Petrol,Hatchback,Manual,2,Renault,Renault KWID,2018,₹ 3.09 Lakh,Third Party,"46,436 Kms",25.17 kmpl,799 CC,5.0,Black,53.3bhp@5678rpm,5.0,Power,"Tubeless,Radial",,5.0,5 Speed,FWD,,,,,,Chennai,,,,,,,
0,Petrol,Sedan,Automatic,1,Honda,Honda City,2016,₹ 6.40 Lakh,Third Party insurance,"1,27,672 Kms",18 kmpl,1497 CC,5.0,Silver,117.3bhp@6600rpm,5.0,Power,"Tubeless,Radial",15,4.0,5 Speed CVT,FWD,,,,,,Chennai,,,,,,,
0,Petrol,SUV,Manual,1,Hyundai,Hyundai Venue,2021,₹ 8.41 Lakh,Third Party,"12,814 Kms",17.52 kmpl,1197 CC,5.0,Green,81.86bhp@6000rpm,5.0,Electric,Radial,,5.0,5-Speed,FWD,,,,,,Chennai,,,,,,,
0,Diesel,SUV,Manual,1,Tata,Tata New Safari,2022,₹ 18.90 Lakh,Third Party,"26,000 Kms",16.14 kmpl,1956 CC,7.0,Blue,167.67bhp@3750rpm,7.0,Power,"Tubeless, Radial",18,5.0,6-Speed,,,,,,,Chennai,,,,,,,
0,Petrol,Hatchback,Manual,1,Hyundai,Hyundai i10,2011,₹ 2.88 Lakh,Comprehensive,"45,851 Kms",20.36 kmpl,1197 CC,5.0,Silver,78.9bhp@6000rpm,5.0,Power,"Tubeless,Radial",13,4.0,5 Speed,FWD,,,,,,Chennai,,,,,,,
0,Petrol,SUV,Manual,1,Hyundai,Hyundai Venue,2021,₹ 9.40 Lakh,Comprehensive,"36,349 Kms",18 kmpl,998 CC,5.0,Blue,118.35bhp@6000rpm,5.0,Electric,Radial,,5.0,6-Speed IMT,FWD,,,,,,Chennai,,,,,,,
0,Petrol,Hatchback,Automatic,1,Volkswagen,Volkswagen Polo,2018,₹ 8.45 Lakh,Comprehensive,"35,000 Kms",17.21 kmpl,1197 CC,5.0,Grey,103.5bhp@5000rpm,5.0,Power,"Tubeless,Radial",16,5.0,7 Speed,FWD,,,,,,Chennai,,,,,,,
0,Diesel,SUV,Automatic,1,Tata,Tata New Safari,2021,₹ 20.56 Lakh,Comprehensive,"17,059 Kms",14.08 kmpl,1956 CC,7.0,Blue,167.67bhp@3750rpm,7.0,Power,"Tubeless, Radial",18,5.0,6-Speed,,,,,,,Chennai,,,,,,,
0,Diesel,SUV,Automatic,1,BMW,BMW X5,2019,₹ 77 Lakh,Comprehensive,"37,000 Kms",13.38 kmpl,2993 CC,5.0,White,261.50bhp@4000rpm,5.0,Power,"Tubeless, Runflat",20,5.0,8-Speed Steptronic,AWD,,,,,,Chennai,,,,,,,
0,Petrol,Hatchback,Manual,2,Maruti,Maruti Wagon R,2016,₹ 4 Lakh,Comprehensive,"48,163 Kms",20.51 kmpl,998 CC,5.0,Grey,67.04bhp@6200rpm,5.0,Power,Tubeless Tyres,,5.0,5 Speed,FWD,,,,,,Chennai,,,,,,,
0,Petrol,Sedan,Manual,3,Maruti,Maruti Swift Dzire,2013,₹ 4.25 Lakh,Third Party insurance,"40,000 Kms",19.1 kmpl,1197 CC,5.0,Others,85.8bhp@6000rpm,5.0,Power,"Tubeless,Radial",14,4.0,5 Speed,FWD,,,,,,Chennai,,,,,,,
0,Diesel,Sedan,Manual,2,Tata,Tata Indigo,2008,₹ 2 Lakh,Third Party insurance,"1,50,000 Kms",17 kmpl,1405 CC,5.0,Others,"70@4,500 (PS@rpm)",5.0,Manual,"Tubeless,Radial",14,4.0,5 Speed,,,,,,,Chennai,,,,,,,
0,Petrol,Hatchback,Manual,1,Volkswagen,Volkswagen Polo,2020,₹ 7.50 Lakh,Third Party insurance,"20,000 Kms",17.74 kmpl,999 CC,5.0,Gray,75.10bhp@6200rpm,5.0,Electronic,"Tubeless,Radial",R15,5.0,5 Speed,FWD,,,,,,Chennai,,,,,,,
0,Diesel,SUV,Automatic,1,Hyundai,Hyundai Creta,2019,₹ 16.90 Lakh,Comprehensive,"47,000 Kms",17.6 kmpl,1582 CC,5.0,White,126.2bhp@4000rpm,5.0,Power,Tubeless,17,5.0,6 Speed,FWD,,,,,,Chennai,,,,,,,
0,Petrol,Hatchback,Manual,1,Hyundai,Hyundai i10,2013,₹ 3.10 Lakh,Comprehensive,"1,12,711 Kms",20.36 kmpl,1197 CC,5.0,Red,78.9bhp@6000rpm,5.0,Power,"Tubeless,Radial",13,4.0,5 Speed,FWD,,,,,,Chennai,,,,,,,
0,Diesel,SUV,Automatic,1,Toyota,Toyota Fortuner,2020,₹ 39 Lakh,Comprehensive,"53,000 Kms",15.04 kmpl,2755 CC,7.0,Brown,174.5bhp@3400rpm,7.0,Power,"Tubeless,Radial",18,5.0,6 Speed,4WD,,,,,,Chennai,,,,,,,
0,Petrol,Hatchback,Automatic,2,Maruti,Maruti Celerio,2016,₹ 4.37 Lakh,Comprehensive,"65,895 Kms",26.68 kmpl,998 CC,5.0,Red,65.71bhp@5500rpm,5.0,Electric,"Tubeless, Radial",,5.0,5-Speed,,,,,,,Chennai,,,,,,,
0,Petrol,SUV,Automatic,1,Mahindra,Mahindra XUV300,2022,₹ 10.26 Lakh,Comprehensive,"15,625 Kms",17 kmpl,1197 CC,5.0,White,108.6bhp@5000rpm,5.0,Power,"Tubeless,Radial",,5.0,6-speed AutoSHIFT,FWD,,,,,,Chennai,,,,,,,
0,Diesel,Hatchback,Manual,1,Maruti,Maruti Swift,2015,₹ 5.60 Lakh,Third Party insurance,"1,07,595 Kms",25.2 kmpl,1248 CC,5.0,Grey,74bhp@4000rpm,5.0,Power,Tubeless Tyres,15,5.0,5 Speed,FWD,,,,,,Chennai,,,,,,,
0,Petrol,Hatchback,Manual,1,Maruti,Maruti Ignis,2017,₹ 5.32 Lakh,Comprehensive,"23,838 Kms",20.89 kmpl,1197 CC,5.0,Red,81.80bhp@6000rpm,5.0,Electrical,"Tubeless,Radial",15,5.0,5 Speed,FWD,,,,,,Chennai,,,,,,,
0,Petrol,Hatchback,Manual,1,Maruti,Maruti Alto K10,2015,₹ 3.23 Lakh,Third Party,"28,975 Kms",24.39 kmpl,998 CC,5.0,Red,65.71bhp@5500rpm,5.0,Power,"Tubeless, Radial",,5.0,5 Speed,,,,,,,Chennai,,,,,,,
0,Petrol,SUV,Manual,1,Honda,Honda WR-V,2018,₹ 7.70 Lakh,Third Party insurance,"30,742 Kms",17.5 kmpl,1199 CC,5.0,Red,88.7bhp@6000rpm,5.0,Electric,"Tubeless,Radial",16,5.0,5 Speed,FWD,,,,,,Chennai,,,,,,,
0,Petrol,Hatchback,Manual,1,Maruti,Maruti S-Presso,2022,₹ 4.92 Lakh,Comprehensive,"10,363 Kms",21.7 kmpl,998 CC,5.0,Silver,65.71bhp@5500rpm,5.0,Power,"Tubeless, Radial",,5.0,5 Speed,FWD,,,,,,Chennai,,,,,,,
0,Petrol,Sedan,Manual,1,Honda,Honda City,2015,₹ 6.50 Lakh,Third Party insurance,"1,00,000 Kms",17.4 kmpl,1497 CC,5.0,Others,117.3bhp@6600rpm,5.0,Power,"Tubeless,Radial",15,4.0,5 Speed ,FWD,,,,,,Chennai,,,,,,,
0,Petrol,Sedan,Manual,1,Honda,Honda City,2016,₹ 6.33 Lakh,Comprehensive,"75,555 Kms",17.8 kmpl,1497 CC,5.0,Silver,117.3bhp@6600rpm,5.0,Power,"Tubeless,Radial",15,4.0,5 Speed,FWD,,,,,,Chennai,,,,,,,
0,Petrol,SUV,Manual,2,Hyundai,Hyundai Creta,2018,₹ 9.82 Lakh,Third Party insurance,"60,929 Kms",15.8 kmpl,1591 CC,5.0,Silver,121.3bhp@6400rpm,5.0,Power,Tubeless,17,5.0,6 Speed,FWD,,,,,,Chennai,,,,,,,
0,Diesel,SUV,Automatic,2,BMW,BMW X5,2009,₹ 13.50 Lakh,Comprehensive,"78,000 Kms",11.7 kmpl,2993 CC,5.0,White,245bhp@4000rpm,5.0,Power,"Tubeless,Radial",18,5.0,8 Speed,4WD,,,,,,Chennai,,,,,,,
0,Diesel,SUV,Manual,1,Maruti,Maruti Vitara Brezza,2017,₹ 9 Lakh,Third Party insurance,"1,20,000 Kms",24.3 kmpl,1248 CC,5.0,Others,88.5bhp@4000rpm,5.0,Power,"Tubeless,Radial",16,5.0,5 Speed,FWD,,,,,,Chennai,,,,,,,
0,Diesel,Sedan,Manual,1,Honda,Honda Amaze,2014,₹ 3.70 Lakh,Comprehensive,"1,43,185 Kms",25.8 kmpl,1498 CC,5.0,Silver,98.6bhp@3600rpm,5.0,Power,"Tubeless,Radial",,4.0,5 Speed,FWD,,,,,,Chennai,,,,,,,
0,Petrol,Sedan,Manual,1,Maruti,Maruti Ciaz,2017,₹ 6.20 Lakh,Comprehensive,"1,15,434 Kms",20.73 kmpl,1373 CC,5.0,Blue,91.1bhp@6000rpm,5.0,Power,"Tubeless, Radial",16,4.0,5 Speed,FWD,,,,,,Chennai,,,,,,,
0,Petrol,Hatchback,Manual,1,Maruti,Maruti Ignis,2018,₹ 4.80 Lakh,Third Party insurance,"43,000 Kms",20.89 kmpl,1197 CC,5.0,Blue,81.80bhp@6000rpm,5.0,Electric,"Tubeless, Radial",,5.0,5 Speed,,,,,,,Chennai,,,,,,,
0,Petrol,Hatchback,Manual,1,Honda,Honda Brio,2015,₹ 4.30 Lakh,Third Party insurance,"63,309 Kms",18.5 kmpl,1198 CC,5.0,Red,86.8bhp@6000rpm,5.0,Power,"Tubeless,Radial",14,5.0,5 Speed,FWD,,,,,,Chennai,,,,,,,
0,Diesel,Hatchback,Manual,1,Maruti,Maruti Swift,2015,₹ 5 Lakh,Third Party insurance,"1,50,000 Kms",25.2 kmpl,1248 CC,5.0,Others,74bhp@4000rpm,5.0,Power,Tubeless Tyres,15,5.0,5 Speed,FWD,,,,,,Chennai,,,,,,,
0,Diesel,Sedan,Automatic,1,BMW,BMW 7 Series,2019,₹ 76 Lakh,Comprehensive,"53,000 Kms",16.46 kmpl,2993 CC,5.0,White,258bhp@4000rpm,5.0,Power,"Tubeless,Radial",19,4.0,8 Speed,RWD,,,,,,Chennai,,,,,,,
0,Petrol,Hatchback,Manual,1,Maruti,Maruti Baleno,2019,₹ 7.90 Lakh,Third Party insurance,"39,386 Kms",21.01 kmpl,1197 CC,5.0,Blue,81.80bhp@6000rpm,5.0,Electric,"Tubeless,Radial",R16,5.0,5 Speed,FWD,,,,,,Chennai,,,,,,,
0,Diesel,Sedan,Automatic,1,BMW,BMW 6 Series,2018,₹ 52 Lakh,Comprehensive,"42,000 Kms",17.09 kmpl,2993 CC,4.0,White,261.4bhp@4000rpm,4.0,Power,Runflat Tyres,19,4.0,8 Speed,FWD,,,,,,Chennai,,,,,,,
0,Petrol,MUV,Automatic,1,Renault,Renault Triber,2021,₹ 7.76 Lakh,Comprehensive,"29,257 Kms",18.2 kmpl,999 CC,7.0,Blue,71.01bhp@6250rpm,7.0,Electric,"Tubeless, Radial",,5.0,5 Speed,,,,,,,Chennai,,,,,,,
0,Petrol,Hatchback,Automatic,1,Maruti,Maruti Baleno,2017,₹ 7.02 Lakh,Comprehensive,"61,829 Kms",21.4 kmpl,1197 CC,5.0,Silver,83.1bhp@6000rpm,5.0,Power,"Tubeless,Radial",16,5.0,CVT,FWD,,,,,,Chennai,,,,,,,
0,Petrol,Hatchback,Manual,1,Maruti,Maruti Alto K10,2014,₹ 2.90 Lakh,Comprehensive,"83,901 Kms",23.95 kmpl,998 CC,5.0,Grey,67.05bhp@6000rpm,5.0,Power,"Tubeless,Radial",,5.0,5 Speed,FWD,,,,,,Chennai,,,,,,,
0,Petrol,Hatchback,Manual,1,Maruti,Maruti Celerio,2014,₹ 3.83 Lakh,Third Party insurance,"33,295 Kms",25.24 kmpl,998 CC,5.0,Silver,65.71bhp@5500rpm,5.0,Electric,"Tubeless, Radial",,5.0,5-Speed,,,,,,,Chennai,,,,,,,
0,Petrol,Hatchback,Manual,1,Maruti,Maruti Celerio,2015,₹ 4.11 Lakh,Comprehensive,"33,610 Kms",25.24 kmpl,998 CC,5.0,Blue,65.71bhp@5500rpm,5.0,Electric,"Tubeless, Radial",,5.0,5-Speed,,,,,,,Chennai,,,,,,,
0,Diesel,Sedan,Manual,1,Maruti,Maruti Ciaz,2014,₹ 6.15 Lakh,Comprehensive,"95,600 Kms",26.21 kmpl,1248 CC,5.0,Grey,88.5bhp@4000rpm,5.0,Power,"Tubeless, Radial",15,4.0,5 Speed,FWD,,,,,,Chennai,,,,,,,
0,Petrol,Hatchback,Manual,1,Tata,Tata Tiago,2018,₹ 5.15 Lakh,Comprehensive,"20,960 Kms",23.84 kmpl,1199 CC,5.0,Silver,84bhp@6000rpm,5.0,Power,Tubeless,14,5.0,5 Speed,FWD,,,,,,Chennai,,,,,,,
0,Diesel,Sedan,Automatic,1,BMW,BMW 3 Series,2016,₹ 25.75 Lakh,Comprehensive,"66,000 Kms",20.37 kmpl,1995 CC,5.0,Blue,187.74bhp@4000rpm,5.0,Power,"Tubeless,Radial",17,4.0,8 Speed,RWD,,,,,,Chennai,,,,,,,
0,Petrol,Hatchback,Manual,2,Hyundai,Hyundai i20,2015,₹ 5.07 Lakh,Third Party insurance,"85,105 Kms",18.6 kmpl,1197 CC,5.0,White,81.83bhp@6000rpm,5.0,Power,Tubeless,,5.0,5 Speed,FWD,,,,,,Chennai,,,,,,,
0,Petrol,Hatchback,Manual,2,Hyundai,Hyundai EON,2016,₹ 3.22 Lakh,Third Party,"44,519 Kms",21.1 kmpl,814 CC,5.0,Blue,55.2bhp@5500rpm,5.0,Power,Tubeless,,5.0,5 Speed,FWD,,,,,,Chennai,,,,,,,
0,Petrol,Hatchback,Manual,1,Maruti,Maruti Baleno,2017,₹ 5.75 Lakh,Comprehensive,"54,024 Kms",21.4 kmpl,1197 CC,5.0,Grey,83.1bhp@6000rpm,5.0,Power,"Tubeless,Radial",,5.0,5 Speed,FWD,,,,,,Chennai,,,,,,,
0,Petrol,Hatchback,Manual,1,Maruti,Maruti Baleno,2020,₹ 8.50 Lakh,Comprehensive,"20,027 Kms",21.01 kmpl,1197 CC,5.0,Red,81.80bhp@6000rpm,5.0,Electric,"Tubeless,Radial",R16,5.0,5 Speed,FWD,,,,,,Chennai,,,,,,,
0,Diesel,Sedan,Automatic,1,Audi,Audi A6,2019,₹ 37 Lakh,Comprehensive,"44,000 Kms",18.53 kmpl,1968 CC,5.0,Blue,187.74bhp@3800-4200rpm,5.0,Power,"Tubeless,Radial",17,4.0,7 Speed,FWD,,,,,,Chennai,,,,,,,
0,Diesel,SUV,Automatic,1,Audi,Audi Q3,2014,₹ 18 Lakh,Comprehensive,"58,000 Kms",15.73 kmpl,1968 CC,5.0,Black,174.33bhp@4200rpm,5.0,Power,"Tubeless,Radial",16,5.0,7-Speed S-Tronic ,AWD,,,,,,Chennai,,,,,,,
0,Diesel,Sedan,Manual,1,Honda,Honda Amaze,2013,₹ 4.25 Lakh,Comprehensive,"67,905 Kms",25.8 kmpl,1498 CC,5.0,Red,98.6bhp@3600rpm,5.0,Power,"Tubeless,Radial",14,4.0,5 Speed,FWD,,,,,,Chennai,,,,,,,
