it,ft,bt,km,transmission,ownerNo,owner,oem,model,modelYear,centralVariantId,variantName,price,priceActual,priceSaving,priceFixedText,trendingText.imgUrl,trendingText.heading,trendingText.desc,Registration Year,Insurance Validity,Fuel Type,Seats,Kms Driven,Ownership,Engine Displacement,Transmission,Year of Manufacture,RTO,Mileage,Engine,Max Power,Torque,Wheel Size,Seats,Color,Engine Type,Displacement,Max Power,Max Torque,No of Cylinder,Values per Cylinder,Fuel Suppy System,Turbo Charger,Value Configuration,Super Charger,BoreX Stroke,Compression Ratio,Length,Width,Height,Wheel Base,Kerb Weight,Gross Weight,Front Tread,Rear Tread,Ground Clearance Unladen,Gear Box,Drive Type,Seating Capacity,Steering Type,Turning Radius,Front Brake Type,Rear Brake Type,Top Speed,Acceleration,Tyre Type,Alloy Wheel Size,No Door Numbers,Gear Box,Drive Type,Seating Capacity,Steering Type,Front Brake Type,Rear Brake Type,Tyre Type,Alloy Wheel Size,No Door Numbers,Cargo Volumn,Turning Radius,Top Speed,Acceleration,City
0,Petrol,SUV,"15,992",Manual,1,1st Owner,Tata,Tata Punch,2022,8660,Creative BSVI,₹ 7.94 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Jun 2022,Comprehensive,Petrol,5 Seats,"15,992 Kms",First Owner,1199 cc,Manual,2022,HR14,20.09 kmpl,1199 CC,86.63bhp,115Nm,16,5,Silver,1.2 l Revotron Engine,1199,86.63bhp@6000rpm,115Nm@3250+/-100rpm,3.0,4.0,,,,,,,3827mm,1742,1615,2445,,,,,,,,,,,,,,,,,,5 Speed,,5,Electric,Disc,Drum,"Tubeless,Radial",16,5,366,,,,Delhi
0,Petrol,Hatchback,"91,380",Manual,1,1st Owner,Maruti,Maruti Alto K10,2015,3946,VXI,₹ 2.66 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Jun 2015,Comprehensive,Petrol,5 Seats,"91,380 Kms",First Owner,998 cc,Manual,2015,HR26,23.95 kmpl,998 CC,67.05bhp,90Nm,,5,White,K Series Petrol Engine,998,67.05bhp@6000rpm,90Nm@3500rpm,3.0,4.0,MPFi,No,DOHC,No,,,3545mm,1515mm,1475mm,2360mm,779kg,1210kg,1295mm,1290mm,,,,,,,,,,,,,,5 Speed,FWD,5,Power,Ventilated Disc,Drum,"Tubeless,Radial",,5,177,4.6 metres,145 Kmph,13.3 Seconds,Delhi
0,Petrol,Sedan,"50,000",Automatic,1,1st Owner,Mercedes-Benz,Mercedes-Benz CLA,2017,5518,200 CGI Sport,₹ 23.90 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Apr 2017,Comprehensive,Petrol,5 Seats,"50,000 Kms",First Owner,1991 cc,Automatic,2017,DL6C,15.04 kmpl,1991 CC,183bhp,300Nm,17,5,Blue,In Line Petrol Engine,1991,183bhp@5500rpm,300Nm@1200-4000rpm,4.0,4.0,Direct Injection,Yes,DOHC,No,,,4630mm,1777 mm,1432mm,2699mm,1510kg,1955kg,1549mm,1547mm,,,,,,,,,,,,,,7 Speed,FWD,5,Power,Disc,Disc,"Tubeless,Radial",17,4,470-litres,5.5 metres,235 Kmph,7.8 Seconds,Delhi
0,Petrol,Hatchback,"47,231",Manual,2,2nd Owner,Maruti,Maruti Alto K10,2017,10332,VXI,₹ 2.96 Lakh,₹ 2.99 Lakh,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Feb 2017,Comprehensive,Petrol,5 Seats,"47,231 Kms",Second Owner,998 cc,Manual,2017,DL5C,24.39 kmpl,998 CC,65.71bhp,89Nm,,5,Silver,K10C,998,65.71bhp@5500rpm,89Nm@3500rpm,3.0,4.0,,,,,,,3530mm,1490,1520,2380,755,,,,,,,,,,,,,,,,,5 Speed,,5,Power,Disc,Drum,"Tubeless, Radial",,5,214,4.5,,,Delhi
0,Diesel,SUV,"20,500",Automatic,1,1st Owner,Toyota,Toyota Fortuner,2018,7616,2.8 2WD AT,₹ 30.90 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Oct 2018,Comprehensive,Diesel,7 Seats,"20,500 Kms",First Owner,2755 cc,Automatic,2018,HR26,12.9 kmpl,2755 CC,174.5bhp,450Nm,17,7,White,1-GD FTV Engine,2755,174.5bhp@3400rpm,450Nm@1600-2400rpm,4.0,4.0,Direct Injection,Yes,DOHC,No,,,4795mm,1855mm,1835mm,2745,2360,2610Kg,,,,,,,,,,,,,,,,6 Speed,RWD,7,Power,Ventilated Disc,Ventilated Disc,"Tubeless,Radial",17,5,,5.8,,,Delhi
0,Diesel,SUV,"89,908",Manual,1,1st Owner,Maruti,Maruti Vitara Brezza,2018,4298,VDi Option,₹ 6.07 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,May 2018,Third Party insurance,Diesel,5 Seats,"89,908 Kms",First Owner,1248 cc,Manual,2018,HR51,24.3 kmpl,1248 CC,88.5bhp,200Nm,,5,Blue,DDiS 200 Diesel Engine,1248,88.5bhp@4000rpm,200Nm@1750rpm,4.0,4.0,CRDi,Yes,DOHC,No,69.6 X 82,,3995mm,1790mm,1640mm,2500mm,1185kg,1680kg,,,,,,,,,,,,,,,,5 Speed,FWD,5,Power,Ventilated Disc,Drum,"Tubeless,Radial",,5,328-litres,5.2 meters,172 kmph,12.36 Seconds,Delhi
0,Diesel,SUV,"60,000",Automatic,1,1st Owner,Mercedes-Benz,Mercedes-Benz GLC,2018,4649,220,₹ 40 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Aug 2018,Comprehensive,Diesel,5 Seats,"60,000 Kms",First Owner,2143 cc,Automatic,2018,UP16,17.9 kmpl,2143 CC,170bhp,400Nm,18,5,White,Diesel Engine,2143,170bhp@3000-4200,400Nm@1400-2800,4.0,4.0,,Yes,DOHC,No,,,4656mm,1890mm,1639mm,2873mm,1954kg,2505kg,1621mm,1617mm,,,,,,,,,,,,,,9 Speed,AWD,5,Power,Disc,Drum,"Tubeless,Radial",18,5,550,,222 kmph,8.3 Sec,Delhi
0,Diesel,SUV,"34,000",Automatic,1,1st Owner,BMW,BMW X1,2018,338,sDrive 20d xLine,₹ 27.50 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Aug 2018,Comprehensive,Diesel,5 Seats,"34,000 Kms",First Owner,1995 cc,Automatic,2018,HR26,20.68 kmpl,1995 CC,188bhp,400Nm,17,5,White,Diesel Engine,1995,188bhp@4000rpm,400Nm@1750-2500rpm,4.0,4.0,CRDi,Yes,DOHC,No,84 X 90 mm,16.5:1,4439mm,1821mm,1612mm,2670mm,1550,,1561mm,1562mm,,,,,,,,,,,,,,8 Speed,FWD,5,Power,Disc,Disc,Runflat,17,5,505-litres,5.8 metres,222 Kmph,7.8 Seconds,Delhi
0,Petrol,Hatchback,"30,000",Manual,1,1st Owner,Toyota,Toyota Glanza,2022,8901,S BSVI,₹ 7.40 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2022,Third Party insurance,Petrol,5 Seats,"30,000 Kms",First Owner,1197 cc,Manual,2022,DL3C,22.35 kmpl,1197 CC,88.50bhp,113Nm,,5,Silver,1.2 L Petrol Engine,1197,88.50bhp@6000rpm,113Nm@4400rpm,4.0,4.0,,,,,,,3990mm,1745,1500,2520,920-955,1410,,,,,,,,,,,,,,,,5-Speed,,5,Power,Disc,Drum,"Tubeless, Radial",,5,318,4.85,,,Delhi
0,Diesel,Hatchback,"1,20,000",Manual,1,1st Owner,Fiat,Fiat Punto,2013,5277,1.3 Active,₹ 1.15 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2013,Third Party insurance,Diesel,5 Seats,"1,20,000 Kms",First Owner,1248 cc,Manual,2013,,20.3 kmpl,1248 CC,75bhp,197Nm,14,5,Red,MULTIJET Engine,1248,75bhp@4000rpm,197Nm@1750rpm,4.0,4.0,Direct Injection,Yes,DOHC,No,,,3987mm,1687mm,1495mm,2510mm,1130kg,,,,,,,,,,,,,,,,,5-Speed,FWD,5,Power,Ventilated Disc,Drum,"Tubeless,Radial",14,5,280 litres,5m,,,Delhi
0,Petrol,Hatchback,"99,100",Manual,1,1st Owner,Hyundai,Hyundai i10,2010,1589,Era 1.1,₹ 1.67 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Jul 2010,Third Party insurance,Petrol,5 Seats,"99,100 Kms",First Owner,1086 cc,Manual,2010,DL10,19.81 kmpl,1086 CC,68.05bhp,99.04Nm,,5,White,IRDE2 Engine,1086,68.05bhp@5500rpm,99.04Nm@4500rpm,4.0,3.0,MPFI,No,SOHC,No,,,3585mm,1595mm,1550mm,2380mm,860kg,,1400mm,1385mm,,,,,,,,,,,,,,5 Speed,FWD,5,Power,Ventilated Disc,Drum,Tubeless,,5,225-litres,4.7 metres,165 Kmph,14.3 Seconds,Delhi
0,Petrol,SUV,"22,000",Automatic,1,1st Owner,Jeep,Jeep Compass,2019,5934,1.4 Limited,₹ 14.75 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Jun 2019,Comprehensive,Petrol,5 Seats,"22,000 Kms",First Owner,1368 cc,Automatic,2019,UP80,16 kmpl,1368 CC,160bhp,250Nm,17,5,Black,1.4-Litre 4-Cyl Multiair Engine,1368,160bhp@3750rpm,250Nm@1750-2500rpm,4.0,4.0,CRDI,Yes,DOHC,No,,,4395mm,1818mm,1640mm,2636mm,1562 kgs,,,,,,,,,,,,,,,,,7 Speed,4X2,5,Power,Disc,Discs,"Radial, Tubless",17,5,408-litres,,186.69 kmph,9.99 Seconds,Delhi
0,Diesel,SUV,"22,120",Automatic,1,1st Owner,BMW,BMW X1,2017,335,sDrive20d Expedition,₹ 19.95 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Aug 2017,Third Party,Diesel,5 Seats,"22,120 Kms",First Owner,1995 cc,Automatic,2017,UP14,20.68 kmpl,1995 CC,188bhp,400Nm,17,5,White,Diesel Engine,1995,188bhp@4000rpm,400Nm@1750-2500rpm,4.0,4.0,CRDi,Yes,DOHC,No,84 X 90 mm,16.5:1,4439mm,1821mm,1612mm,2670mm,1590,,1561mm,1562mm,,,,,,,,,,,,,,8 Speed,FWD,5,Power,Disc,Disc,Runflat,17,5,505-litres,5.8 metres,222 Kmph,7.8 Seconds,Delhi
0,Diesel,SUV,"30,120",Manual,1,1st Owner,Mahindra,Mahindra XUV500,2020,7798,W5,₹ 12.65 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Feb 2020,Comprehensive,Diesel,7 Seats,"30,120 Kms",First Owner,2179 cc,Manual,2020,HR26,,2179 CC,152.87bhp,360Nm,,7,Silver,mHawk155 Diesel Engine,2179,152.87bhp@3750rpm,360Nm@1750-2800rpm,4.0,4.0,Direct Injection,Yes,DOHC,No,,16.5:1,4585mm,1890mm,1785mm,2700mm,1595,2510kg,1600mm,1600mm,,,,,,,,,,,,,,6 Speed,FWD,7,Power,Ventilated Disc,Disc,Tubeless Tyres,,5,,5.6 metres,,,Delhi
0,Petrol,MUV,"4,000",Automatic,1,1st Owner,Renault,Renault Triber,2023,8400,RXZ EASY-R AMT Dual Tone BSVI,₹ 8.35 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Apr 2023,Comprehensive,Petrol,7 Seats,"4,000 Kms",First Owner,999 cc,Automatic,2023,HR98,18.2 kmpl,999 CC,71.01bhp,96Nm,,7,Silver,,999,71.01bhp@6250rpm,96Nm@3500rpm,3.0,4.0,MPFi,,,,,,3991mm,1739,1643,,947,,1527,1525,,,,,,,,,,,,,,5 Speed,,7,Electric,Disc,Drum,"Tubeless, Radial",,5,84,,,,Delhi
0,Diesel,SUV,"14,800",Manual,1,1st Owner,Hyundai,Hyundai Venue,2021,7686,SX Opt Dual Tone Diesel,₹ 10.95 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Oct 2021,Comprehensive,Diesel,5 Seats,"14,800 Kms",First Owner,1493 cc,Manual,2021,CH01,23.7 kmpl,1493 CC,98.6bhp,240.26nm,16,5,White,U2 CRDi Diesel,1493,98.6bhp@4000rpm,240.26nm@1500-2750rpm,4.0,4.0,CRDi,No,,,,,3995 mm,1770 mm,1605 mm,2500 mm,1280,,,,190mm,,,,,,,,,,,,,6-Speed,FWD,5,Electric,Disc,Drum,Radial,16,5,350,,,,Delhi
0,Petrol,Sedan,"8,120",Automatic,1,1st Owner,Honda,Honda Civic,2020,7742,ZX,₹ 19.50 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Nov 2020,Comprehensive,Petrol,5 Seats,"8,120 Kms",First Owner,1799 cc,Automatic,2020,DL3C,16.5 kmpl,1799 CC,139.46bhp,174Nm,17,5,White,1.8-litre i-VTEC petrol engine,1799,139.46bhp@6500rpm,174Nm@4300rpm,4.0,4.0,MPFi,,SOHC,No,,,4656 mm,1799 mm,1433 mm,2700 mm,1300kg,,,,,,,,,,,,,,,,,CVT,FWD,5,Power,Disc,Disc,"Tubeless,Radial",17,4,430,5.85 m,,,Delhi
0,Petrol,Hatchback,"54,650",Manual,1,1st Owner,Hyundai,Hyundai i20,2012,1646,Magna,₹ 3.09 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Jan 2013,Comprehensive,Petrol,5 Seats,"54,650 Kms",First Owner,1197 cc,Manual,2012,DL7C,18.5 kmpl,1197 CC,82.85bhp,113.7Nm,14,5,Grey,Kappa VTVT Petrol Engine,1197,82.85bhp@6000rpm,113.7Nm@4000rpm,4.0,4.0,MPFI,No,DOHC,No,,,3995mm,1710mm,1505mm,2525mm,1060,,1505mm,1503mm,,,,,,,,,,,,,,5 Speed,FWD,5,Power,Disc,Drum,"Tubeless,Radial",14,5,,,,,Delhi
0,Petrol,Hatchback,"99,343",Manual,1,1st Owner,Hyundai,Hyundai i10,2010,1587,Magna 1.1,₹ 2.05 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,May 2010,Comprehensive,Petrol,5 Seats,"99,343 Kms",First Owner,1086 cc,Manual,2010,DL7C,19.81 kmpl,1086 CC,68.05bhp,99.04Nm,,5,Red,IRDE2 Engine,1086,68.05bhp@5500rpm,99.04Nm@4500rpm,4.0,3.0,MPFI,No,SOHC,No,,,3585mm,1595mm,1550mm,2380mm,860kg,,1400mm,1385mm,,,,,,,,,,,,,,5 Speed,FWD,5,Power,Ventilated Disc,Drum,Tubeless,,5,225-litres,4.7 metres,165 Kmph,14.3 Seconds,Delhi
0,Diesel,SUV,"22,800",Manual,1,1st Owner,Jeep,Jeep Compass,2020,7659,2.0 Longitude Option,₹ 16.99 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Aug 2020,Comprehensive,Diesel,5 Seats,"22,800 Kms",First Owner,1956 cc,Manual,2020,HR26,17.1 kmpl,1956 CC,170bhp,350Nm,17,5,White,2.0-Litre 4-Cyl Multijet II Engine,1956,170bhp@3750rpm,350Nm@1750-2500rpm,4.0,4.0,CRDI,Yes,DOHC,No,,,4395mm,1818mm,1640mm,2636mm,1551 kgs,,,,,,,,,,,,,,,,,6 Speed,4X2,5,power,Disc,Discs,"Radial, Tubless",17,5,408-litres,,,,Delhi
0,Petrol,Hatchback,"37,961",Manual,2,2nd Owner,Maruti,Maruti Wagon R,2014,4309,LXI BS IV,₹ 3.03 Lakh,₹ 3.09 Lakh,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Feb 2014,Comprehensive,Petrol,5 Seats,"37,961 Kms",Second Owner,998 cc,Manual,2014,UP16,20.51 kmpl,998 CC,67.04bhp,90Nm,,5,Silver,K10B Petrol Engine,998,67.04bhp@6200rpm,90Nm@3500rpm,3.0,4.0,,No,DOHC,No,69 x 72 mm,,3599mm,1495mm,1700mm,2400mm,870kg,1350kg,1295mm,1290mm,,,,,,,,,,,,,,5 Speed,FWD,5,Power,Ventilated Disc,Drum,Tubeless Tyres,,5,180-liters,4.6 metres,152 kmph,18.6 Seconds,Delhi
0,Petrol,Hatchback,"76,751",Manual,2,2nd Owner,Maruti,Maruti Alto K10,2016,10332,VXI,₹ 2.64 Lakh,₹ 2.67 Lakh,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Jul 2016,Third Party insurance,Petrol,5 Seats,"76,751 Kms",Second Owner,998 cc,Manual,2016,DL8C,24.39 kmpl,998 CC,65.71bhp,89Nm,,5,White,K10C,998,65.71bhp@5500rpm,89Nm@3500rpm,3.0,4.0,,,,,,,3530mm,1490,1520,2380,755,,,,,,,,,,,,,,,,,5 Speed,,5,Power,Disc,Drum,"Tubeless, Radial",,5,214,4.5,,,Delhi
0,Petrol,SUV,"6,000",Automatic,1,1st Owner,Mahindra,Mahindra Scorpio N,2022,9241,Z8L 6 Str AT BSVI,₹ 23.95 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Dec 2022,Comprehensive,Petrol,6 Seats,"6,000 Kms",First Owner,1997 cc,Automatic,2022,DL8C,,1997 CC,200bhp,380Nm,18,6,Green,mStallion,1997,200bhp@5000rpm,380Nm@1750-3000rpm,4.0,4.0,,Yes,,,,,4662mm,1917,1857,2750mm,1870,,,,,,,,,,,,,,,,,6-Speed,2WD,6,Electric,Ventilated Disc,Ventilated Disc,"Tubeless,Radial",18,5,,,,,Delhi
0,Petrol,SUV,"24,788",Automatic,1,1st Owner,MG,MG Astor,2021,8665,Savvy Turbo AT BSVI,₹ 15.41 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Nov 2021,Comprehensive,Petrol,5 Seats,"24,788 Kms",First Owner,1349 cc,Automatic,2021,DL12,14.34 kmpl,1349 CC,138.08bhp,220Nm,17,5,Red,220TURBO,1349,138.08bhp@5600rpm,220Nm@3600rpm,3.0,4.0,,Yes,,,,,4323mm,1809mm,1650mm,2585mm,1450,,,,,,,,,,,,,,,,,6 Speed,,5,Electronic,Disc,Disc,"Tubeless,Radial",17,5,,,,,Delhi
0,Petrol,SUV,"90,000",Automatic,2,2nd Owner,Mitsubishi,Mitsubishi Outlander,2010,3427,2.4,₹ 4 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2010,Third Party insurance,Petrol,5 Seats,"90,000 Kms",Second Owner,2360 cc,Automatic,2010,,11.3 kmpl,2360 CC,170PS ,226Nm ,16,5,Gray,Petrol,2360,170PS @ 6000rpm,226Nm @ 4100rpm,4.0,4.0,MPFI,Yes,DOHC,No,,,4665 mm,1800 mm,1720 mm,2670 mm,1615 kg,2130 kg,,,,,,,,,,,,,,,,Six Speed Manual with Paddle Shifter,All Wheel Drive,5,Power,Ventilated Discs,Drum in Discs,"Tubeless,Radial",16,5,,5.3 Meter,190kmph,11.5 seconds,Delhi
0,Petrol,Hatchback,"70,036",Manual,1,1st Owner,Maruti,Maruti Alto K10,2017,10332,VXI,₹ 3.08 Lakh,₹ 3.20 Lakh,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Nov 2017,Comprehensive,Petrol,5 Seats,"70,036 Kms",First Owner,998 cc,Manual,2017,DL3C,24.39 kmpl,998 CC,65.71bhp,89Nm,,5,Silver,K10C,998,65.71bhp@5500rpm,89Nm@3500rpm,3.0,4.0,,,,,,,3530mm,1490,1520,2380,755,,,,,,,,,,,,,,,,,5 Speed,,5,Power,Disc,Drum,"Tubeless, Radial",,5,214,4.5,,,Delhi
0,Diesel,SUV,"45,500",Manual,2,2nd Owner,Mahindra,Mahindra XUV500,2019,6033,W9 2WD,₹ 10 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Oct 2019,Comprehensive,Diesel,7 Seats,"45,500 Kms",Second Owner,2179 cc,Manual,2019,UP32,16 kmpl,2179 CC,138bhp,330Nm,17,7,Black,mHawk Diesel Engine,2179,138bhp@3750rpm,330Nm@1600-2800rpm,4.0,4.0,Direct Injection,Yes,DOHC,No,,,4585mm,1890mm,1785mm,2700mm,1785,2510kg,,,,,,,,,,,,,,,,6 Speed,FWD,7,Power,Disc,Disc,Tubeless Tyres,17,5,720-litres,5.6 metres,185 Kmph,10 Seconds,Delhi
0,Petrol,SUV,"16,000",Automatic,1,1st Owner,Audi,Audi Q5,2022,7890,Premium plus BSVI,₹ 57 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Aug 2022,Comprehensive,Petrol,5 Seats,"16,000 Kms",First Owner,1984 cc,Automatic,2022,UP16,13.47 kmpl,1984 CC,245.59bhp,370Nm,19,5,Blue,2.0 L TFSI,1984,245.59bhp@5000-6000rpm,370Nm@1600-4300bhp,4.0,4.0,,,,,,,4682mm,1893mm,1655mm,2819mm,1970,,,,,,,,,,,,,,,,,,AWD,5,,,,,19,5,,,237kmph,6.3Sec,Delhi
0,Petrol,Hatchback,"75,000",Manual,1,1st Owner,Hyundai,Hyundai i20,2012,1642,1.2 Sportz,₹ 2.40 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2012,Third Party insurance,Petrol,5 Seats,"75,000 Kms",First Owner,1197 cc,Manual,2012,,17 kmpl,1197 CC,80 PS at 5200 rpm,"11.4 kgm at 4,000 rpm",14,5,Red,In-Line Engine,1197,80 PS at 5200 rpm,"11.4 kgm at 4,000 rpm",4.0,4.0,MPFI,No,DOHC,No,,:1,3940 mm,1710 mm,1505 mm,"2,525 mm",1020,,"1,505 mm","1,503 mm",,,,,,,,,,,,,,5 Speed,FWD,5,Power,Disc,Drum,"Tubeless,Radial",14,5,295 Lit,5.20 m,,12.96 Sec,Delhi
0,Petrol,Sedan,"19,000",Automatic,1,1st Owner,Mercedes-Benz,Mercedes-Benz S-Class,2012,4725,S 350 L,₹ 24.50 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Nov 2012,Third Party insurance,Petrol,5 Seats,"19,000 Kms",First Owner,3498 cc,Automatic,2012,HR12,10.13 kmpl,3498 CC,364.9bhp,345Nm,17,5,Silver,V-Type Engine,3498,364.9bhp@6300rpm,345Nm@4500rpm,6.0,4.0,SEFI,No,DOHC,Yes,,10.7:1,5206mm,1872mm,1473mm,3165mm,1925kg,2505kg,1600mm,1606mm,,,,,,,,,,,,,,7 Speed,RWD,5,Power,Ventilated Disc,Drum,"Tubeless,Radial",17,4,560-litre,6.1 metres,250km/hr,7.2 seconds,Delhi
0,Diesel,Hatchback,"40,000",Automatic,2,2nd Owner,Mercedes-Benz,Mercedes-Benz A Class,2014,4530,A180 CDI,₹ 12.90 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Apr 2014,Comprehensive,Diesel,5 Seats,"40,000 Kms",Second Owner,2143 cc,Automatic,2014,DL10,20 kmpl,2143 CC,107.3bhp,250Nm,17,5,White,In-line Diesel Engine,2143,107.3bhp@3200-4400rpm,250Nm@1400-2800rpm,4.0,4.0,Direct Injection,Yes,,No,,,4292mm,1780mm,1433mm,2699mm,1505kg,2000kg,1553mm,1552mm,,,,,,,,,,,,,,7G DCT 7-Speed Dual Clutch Transmission ,FWD,5,Power,Disc,Disc,"Tubeless,Radial",17,5,341-litres,5.5 metres,190km/hr,10.6 Seconds,Delhi
0,Petrol,Sedan,"20,000",Automatic,1,1st Owner,Jaguar,Jaguar XE,2019,5001,Portfolio,₹ 32.50 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2019,Third Party insurance,Petrol,5 Seats,"20,000 Kms",First Owner,1999 cc,Automatic,2019,HR26,13.5 kmpl,1999 CC,246.74bhp,365,17,5,White,Petrol Engine,1999,246.74bhp@5500rpm,365@1200-4500rpm,4.0,4.0,,Yes,DOHC,No,,,4795mm,2075mm,1416mm,2835mm,1650kg,2150kg,,,,,,,,,,,,,,,,8 Speed,RWD,5,Power,Disc,Disc,"Tubeless,Radial",17,4,455,,250 Kmph,6.8 Seconds,Delhi
0,Petrol,Sedan,"61,000",Automatic,2,2nd Owner,Honda,Honda City,2013,1265,V AT,₹ 4.40 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Aug 2013,Comprehensive,Petrol,5 Seats,"61,000 Kms",Second Owner,1497 cc,Automatic,2013,DL4C,15.6 kmpl,1497 CC,116.3bhp,146Nm,15,5,Black,SOHC i-VTEC,1497,116.3bhp@6600rpm,146Nm@4800rpm,4.0,4.0,EFI(Electronic Fuel Injection),No,SOHC,No,,,4440mm,1695mm,1485mm,2550mm,1145kg,,,,,,,,,,,,,,,,,5 Speed AT+ Paddle Shifters,FWD,5,Power,Disc,Drum,"Tubeless,Radial",15,4,506-litres,5.3metres,  ,,Delhi
0,Diesel,MUV,"1,26,000",Manual,1,1st Owner,Toyota,Toyota Innova,2013,2384,2.5 GX (Diesel) 7 Seater BS IV,₹ 6.70 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Feb 2014,Third Party insurance,Diesel,7 Seats,"1,26,000 Kms",First Owner,2494 cc,Manual,2013,DL5C,12.99 kmpl,2494 CC,100bhp,200Nm,15,7,Silver,In-Line Engine,2494,100bhp@3600rpm,200Nm@1400-3400rpm,4.0,4.0,Common Rail,Yes,DOHC,No,,,4585mm,1760mm,1760mm,2750mm,1675kg,2300kg,1510mm,1510mm,,,,,,,,,,,,,,5 Speed,FWD,7,Power,Ventilated Disc,Leading-Trailing Drum,"Tubeless,Radial",15,5,,5.4 metres,,,Delhi
0,Petrol,Sedan,"30,000",Automatic,1,1st Owner,Maruti,Maruti Ciaz,2018,5727,1.4 AT Alpha,₹ 8 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2018,Third Party insurance,Petrol,5 Seats,"30,000 Kms",First Owner,1373 cc,Automatic,2018,HR51,19.12 kmpl,1373 CC,91.1bhp,130Nm,16,5,Others,k14B VVT Engine,1373,91.1bhp@6000rpm,130Nm@4000rpm,4.0,4.0,MPFI,No,DOHC,No,73 x 82mm,10.1:1,4490mm,1730mm,1485mm,2650mm,1030kg,1490kg,1495mm,1505mm,,,,,,,,,,,,,,4 Speed,FWD,5,Power,Ventilated Disc,Drum,"Tubeless, Radial",16,4,510-litres,5.4 metres,190 kmph,14 Seconds,Delhi
