it,ft,bt,km,transmission,ownerNo,owner,oem,model,modelYear,centralVariantId,variantName,price,priceActual,priceSaving,priceFixedText,trendingText.imgUrl,trendingText.heading,trendingText.desc,Registration Year,Insurance Validity,Fuel Type,Seats,Kms Driven,RTO,Ownership,Engine Displacement,Transmission,Year of Manufacture,Mileage,Engine,Max Power,Torque,Wheel Size,Seats,Color,Engine Type,Displacement,Max Power,Max Torque,No of Cylinder,Values per Cylinder,Value Configuration,Fuel Suppy System,BoreX Stroke,Compression Ratio,Turbo Charger,Super Charger,Seating Capacity,Steering Type,Tyre Type,Alloy Wheel Size,No Door Numbers,Length,Width,Height,Wheel Base,Front Tread,Rear Tread,Kerb Weight,Gross Weight,Ground Clearance Unladen,Seating Capacity,Steering Type,Tyre Type,Alloy Wheel Size,No Door Numbers,Gear Box,Drive Type,Seating Capacity,Steering Type,Turning Radius,Front Brake Type,Rear Brake Type,Tyre Type,Alloy Wheel Size,No Door Numbers,Cargo Volumn,Top Speed,Acceleration,City
0,Petrol,Hatchback,"60,610",Manual,2,2nd Owner,Maruti,Maruti Alto 800,2016,7073,LXI,₹ 2.38 Lakh,₹ 2.47 Lakh,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Sept 2016,Third Party insurance,Petrol,5 Seats,"60,610 Kms",TS07,Second Owner,796 cc,Manual,2016.0,22.05 kmpl,796 CC,47.33bhp,69Nm,,5,Silver,F8D Petrol Engine,796,47.33bhp@6000rpm,69Nm@3500rpm,3.0,4.0,,,,,,,,,,,,3445,1515,1475,2360,1295,1290,755,1185,,,,,,,5 Speed,,5,,4.6,Disc,Drum,Tubeless Tyres,,5,,,,Hyderabad
0,Petrol,Hatchback,"30,000",Manual,1,1st Owner,Volkswagen,Volkswagen Polo,2011,1956,Petrol Comfortline 1.2L,₹ 3.65 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2011,Third Party insurance,Petrol,5 Seats,"30,000 Kms",TS08,First Owner,1198 cc,Manual,2011.0,16.47 kmpl,1198 CC,73.9bhp,110Nm,15,5,Others,In-Line Engine,1198,73.9bhp@5400rpm,110Nm@3750rpm,3.0,4.0,,MPFI ,,,No,No,,,,,,3970mm,1682mm,1453mm,2456mm,,,1030kg,,,,,,,,5 Speed,FWD,5,Power,4.97 metres,Disc,Drum,"Tubeless,Radial",15,5,,162.9km/hr,14.2 Seconds,Hyderabad
0,Petrol,Hatchback,"32,098",Automatic,1,1st Owner,Maruti,Maruti Baleno,2019,3960,1.2 CVT Zeta,₹ 7.53 Lakh,₹ 7.90 Lakh,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Aug 2019,Comprehensive,Petrol,5 Seats,"32,098 Kms",TS09,First Owner,1197 cc,Automatic,2019.0,21.4 kmpl,1197 CC,83.1bhp,115Nm,16,5,White,VVT Petrol Engine,1197,83.1bhp@6000rpm,115Nm@4000rpm,4.0,4.0,DOHC,MPFI,,,No,No,,,,,,3995mm,1745mm,1510mm,2520mm,1505mm,1515mm,920kg,1360kg,,,,,,,CVT,FWD,5,Power,4.9 meters,Disc,Drum,"Tubeless,Radial",16,5,339-litres,180 Kmph,12.79 seconds,Hyderabad
0,Diesel,Sedan,"1,00,000",Manual,1,1st Owner,Honda,Honda City,2015,1284,i DTEC SV,₹ 5.20 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2015,Third Party insurance,Diesel,5 Seats,"1,00,000 Kms",,First Owner,1498 cc,Manual,2015.0,26 kmpl,1498 CC,98.6bhp,200Nm,,5,Others,i DTEC Diesel Engine ,1498,98.6bhp@3600rpm,200Nm@1750rpm,4.0,4.0,DOHC,Direct Injection,76.0 X 82.5 mm,16.0:1,Yes,No,,,,,,4440mm,1695mm,1495mm,2600mm,1480mm,1465mm,1150kg,,,,,,,,6 Speed ,FWD,5,Power,5.3 metres,Disc,Drum,"Tubeless,Radial",,4,510-litres,190 Kmph,10 Seconds,Hyderabad
0,Petrol,Hatchback,"48,556",Automatic,1,1st Owner,Renault,Renault KWID,2018,8707,1.0 RXT Optional AT 2016-2019,₹ 3.94 Lakh,₹ 4.17 Lakh,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Aug 2018,Third Party,Petrol,5 Seats,"48,556 Kms",TS08,First Owner,999 cc,Automatic,2018.0,23.01 kmpl,999 CC,67bhp,91Nm,,5,Red,Petrol Engine,999,67bhp@5500rpm,91Nm@4250rpm,3.0,4.0,DOHC,MPFi,,,No,No,,,,,,3679mm,1579mm,1478mm,2422mm,,,750,,,,,,,,5 Speed,FWD,5,Power,4.9 metres,Disc,Drum,"Tubeless,Radial",,5,300,155.8 kmph,13.90 Seconds,Hyderabad
0,Diesel,Sedan,"76,654",Automatic,1,1st Owner,Hyundai,Hyundai Verna,2018,5962,CRDi 1.6 AT SX Plus,₹ 9.91 Lakh,₹ 10.12 Lakh,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Aug 2018,Third Party insurance,Diesel,5 Seats,"76,654 Kms",TS07,First Owner,1582 cc,Automatic,2018.0,22 kmpl,1582 CC,126.2bhp,259.87nm,16,5,White,U2 VGT Diesel Engine,1582,126.2bhp@4000rpm,259.87nm@1500-3000rpm,4.0,4.0,DOHC,CRDi,,,Yes,No,,,,,,4440mm,1729mm,1475mm,2600mm,,,1285,,,,,,,,6 Speed,FWD,5,Power,,Disc,Drum,Tubeless,16,4,480,,,Hyderabad
0,Diesel,SUV,"50,000",Manual,1,1st Owner,Hyundai,Hyundai Creta,2021,8471,SX Executive Diesel BSVI,₹ 14 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2021,Third Party insurance,Diesel,5 Seats,"50,000 Kms",TS08,First Owner,1493 cc,Manual,2021.0,,1493 CC,113.45bhp,250Nm,17,5,Others,1.5 L U2 CRDi Diesel,1493,113.45bhp@4000rpm,250Nm@1500-2750rpm,4.0,4.0,DOHC,CRDi,,,Yes,,,,,,,4300mm,1790mm,1635mm,2610mm,,,1635,,,,,,,,6-speed,,5,Power,,Disc,Disc,"Tubeless, Radial",17,5,,,,Hyderabad
0,Petrol,Hatchback,"39,014",Automatic,1,1st Owner,Toyota,Toyota Glanza,2019,6978,V CVT,₹ 7.73 Lakh,₹ 8.05 Lakh,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Mar 2020,Third Party insurance,Petrol,5 Seats,"39,014 Kms",TS08,First Owner,1197 cc,Automatic,2019.0,19.56 kmpl,1197 CC,81.80bhp,113Nm,R16,5,Others,Petrol Engine,1197,81.80bhp@6000rpm,113Nm@4200rpm,4.0,4.0,,,,,No,,,,,,,3995mm,1745mm,1510mm,2520mm,,,935kg,1360kg,,,,,,,5-Speed,FWD,5,Electric,4.9,Disc,Drum,Radial,R16,5,339,,,Hyderabad
0,Petrol,Hatchback,"1,05,000",Manual,2,2nd Owner,Fiat,Fiat Abarth Avventura,2015,718,1.4 T-Jet,₹ 4.75 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Jul 2016,Third Party insurance,Petrol,5 Seats,"1,05,000 Kms",TS07,Second Owner,1368 cc,Manual,2015.0,17.1 kmpl,1368 CC,140bhp,210nm,16,5,Black,T-Jet Petrol Engine,1368,140bhp@5500rpm,210nm@2000-4000rpm,4.0,4.0,DOHC,Direct Injection,,,Yes,No,,,,,,3989mm,1706mm,1542mm,2510mm,,,1255kg,,,,,,,,5 Speed,FWD,5,Power,5 metres,Disc,Disc,"Tubeless,Radial",16,5,280-litres,190 Kmph,9.9 Seconds,Hyderabad
0,Diesel,Sedan,"95,000",Manual,1,1st Owner,Chevrolet,Chevrolet Cruze,2010,477,LTZ,₹ 4.65 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Aug 2010,Third Party insurance,Diesel,5 Seats,"95,000 Kms",AP09,First Owner,1991 cc,Manual,2010.0,18.3 kmpl,1991 CC,147.9bhp,327Nm,16,5,Black,"4 Cylinder, VCDi",1991,147.9bhp@4000rpm,327Nm@2600rpm,4.0,4.0,SOHC,CRDI,,,No,No,,,,,,4597mm,1788mm,1477mm,2685mm,1544mm,1558mm,1520kg,,,,,,,,5 Speed,,5,Power,5.4m,Disc,Disc,"Tubeless,Radial",16,4,,,,Hyderabad
0,Diesel,SUV,"1,22,000",Manual,1,1st Owner,Toyota,Toyota Fortuner,2010,2263,3.0 Diesel,₹ 11.99 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Jun 2010,Third Party insurance,Diesel,7 Seats,"1,22,000 Kms",AP28,First Owner,2982 cc,Manual,2010.0,11.5 kmpl,2982 CC,171 PS ,343 Nm ,17,7,Silver,4 Cylinders In-line,2982,171 PS @ 3600 rpm,343 Nm @ 1400-3400 rpm,4.0,4.0,DOHC,Common-Rail type,,,Yes,No,,,,,,4695 mm,1840 mm,1850 mm,2750 mm,1540 mm,1540 mm,1955 kg,2510 kg,,,,,,,5 Speed,4WD,7,Power,5.9 m,Ventilated Disc,Leading-Trailing Drum,"Tubeless,Radial",17,5,,176 Kmph,9.6 Seconds,Hyderabad
0,Petrol,SUV,"10,000",Automatic,1,1st Owner,Mahindra,Mahindra XUV300,2022,8579,W6 AMT Sunroof NT BSVI,₹ 13 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2022,Third Party insurance,Petrol,5 Seats,"10,000 Kms",,First Owner,1197 cc,Automatic,2022.0,16.5 kmpl,1197 CC,108.62bhp,200Nm,,5,Others,1.2L Petrol,1197,108.62bhp@5000rpm,200Nm@2000-3500rpm,3.0,4.0,,,,,Yes,,,,,,,3995mm,1821mm,1627mm,2600mm,,,1350,,,,,,,,6 Speed,,5,Power,5.3,Disc,Disc,"Tubeless, Radial",,5,,,,Hyderabad
0,Diesel,SUV,"45,000",Automatic,1,1st Owner,Ford,Ford Endeavour,2020,6212,2.2 Titanium AT 4X2 Sunroof,₹ 35.75 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Jul 2021,Third Party,Diesel,7 Seats,"45,000 Kms",TS07,First Owner,2198 cc,Automatic,2020.0,12.62 kmpl,2198 CC,158bhp,385Nm,18,7,White,Diesel Engine,2198,158bhp@3200rpm,385Nm@1600-2500rpm,4.0,4.0,DOHC,TDCi,,,Yes,No,,,,,,4892mm,1860mm,1837mm,2850mm,1475mm,1470mm,1879kg,,,,,,,,6 Speed,FWD,7,Power,,Disc,Disc,"Tubeless,Radial",18,5,,,,Hyderabad
0,Diesel,SUV,"80,000",Manual,1,1st Owner,Ford,Ford Ecosport,2017,6093,1.5 Diesel Titanium BSIV,₹ 7 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2017,Third Party insurance,Diesel,5 Seats,"80,000 Kms",HR26,First Owner,1498 cc,Manual,2017.0,23 kmpl,1498 CC,98.96bhp,205Nm,16,5,Others,TDCi Diesel Engine,1498,98.96bhp@3750rpm,205Nm@1750-3250rpm,4.0,4.0,SOHC,Direct Injection,73.5 X 88.3 mm,16.0:1,Yes,No,,,,,,3998mm,1765mm,1647mm,2519mm,,,1300Kg,1690Kg,,,,,,,5 Speed,FWD,5,Power,5.3 metres,Ventilated Disc,Drum,"Tubeless,Radial",16,4,352-litres,,,Hyderabad
0,Diesel,SUV,"1,20,000",Manual,1,1st Owner,Ford,Ford Ecosport,2015,891,1.5 TDCi Trend BSIV,₹ 4.50 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2015,Third Party insurance,Diesel,5 Seats,"1,20,000 Kms",TS03,First Owner,1498 cc,Manual,2015.0,22.77 kmpl,1498 CC,98.59bhp,205Nm,,5,Others,TDCi Diesel Engine,1498,98.59bhp@3750rpm,205Nm@1750-3250rpm,4.0,2.0,SOHC,Direct Injection,73.5 X 88.3 mm,16.0:1,Yes,No,,,,,,3999mm,1765mm,1708mm,2520mm,1519mm,1524mm,1220,,,,,,,,5 Speed,FWD,5,Power,5.3 metres,Ventilated Disc,Drum,"Tubeless,Radial",,5,346-litres,182 Kmph,13.5 Seconds,Hyderabad
0,Diesel,SUV,"44,989",Automatic,1,1st Owner,Ford,Ford Endeavour,2020,7634,Titanium Plus 4X4 AT,₹ 39 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Jul 2020,Third Party insurance,Diesel,7 Seats,"44,989 Kms",TS10,First Owner,1996 cc,Automatic,2020.0,12.4 kmpl,1996 CC,167.62bhp,420Nm,18,7,Silver,EcoBlue engine,1996,167.62bhp@3500rpm,420Nm@2000-2500rpm,4.0,4.0,16-valve DOHC layout,,,,,,,,,,,4903mm,1869mm,1837mm,2850mm,1560mm,1564mm,2410kg,,,,,,,,10 Speed,4WD,7,Power,,Disc,Disc,Tubeless,18,5,,,,Hyderabad
0,Petrol,Hatchback,"68,336",Manual,2,2nd Owner,Hyundai,Hyundai EON,2016,1493,Sportz,₹ 2.89 Lakh,₹ 3.05 Lakh,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Jul 2016,Third Party,Petrol,5 Seats,"68,336 Kms",TS07,Second Owner,814 cc,Manual,2016.0,21.1 kmpl,814 CC,55.2bhp,74.5Nm,,5,Silver,Petrol Engine,814,55.2bhp@5500rpm,74.5Nm@4000rpm,3.0,3.0,SOHC,MPFI,,,No,No,,,,,,3495mm,1550mm,1500mm,2380mm,1386mm,1368mm,910,,,,,,,,5 Speed,FWD,5,Power,4.6 metres,Disc,Drum,Tubeless,,5,215-litres,135 Kmph,19 Seconds,Hyderabad
0,Petrol,Hatchback,"79,202",Manual,1,1st Owner,Maruti,Maruti Swift,2013,10403,VXI,₹ 4.03 Lakh,₹ 4.15 Lakh,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Jul 2013,Third Party,Petrol,5 Seats,"79,202 Kms",AP13,First Owner,1197 cc,Manual,2013.0,22.38 kmpl,1197 CC,88.50bhp,113Nm,,5,White,K Series Dual jet,1197,88.50bhp@6000rpm,113Nm@4400rpm,4.0,4.0,,,,,,,,,,,,3845mm,1735,1530,2450,1530,1530,875-905,1335,,,,,,,5-Speed,,5,Electric,4.8,Disc,Drum,"Radial, Tubeless",,5,268,,,Hyderabad
0,Diesel,MUV,"1,50,000",Manual,2,2nd Owner,Toyota,Toyota Innova,2008,2320,2.5 E Diesel MS 8-seater,₹ 3.80 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2008,Third Party insurance,Diesel,8 Seats,"1,50,000 Kms",AP10,Second Owner,2494 cc,Manual,2008.0,12.8 kmpl,2494 CC,102,20.4,15,8,Silver,In-Line Engine,2494,"102@3,600 (PS@rpm)",20.4@1400-3400 (kgm@rpm),4.0,4.0,DOHC,CRDI,,,No,No,,,,,,"4,580 mm","1,770 mm","1,755 mm","2,750 mm",1510 mm,1510 mm,1660 kg,2300 kg,,,,,,,5 Speed,,8,Manual,5.4 m,Ventilated Disc,Drum,"Tubeless,Radial",15,5,,148.5 kmph,17.55 seconds,Hyderabad
0,Diesel,Hatchback,"1,01,883",Manual,2,2nd Owner,Honda,Honda Jazz,2018,1337,1.5 E i DTEC,₹ 6.17 Lakh,₹ 6.24 Lakh,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Jun 2018,Third Party,Diesel,5 Seats,"1,01,883 Kms",TS07,Second Owner,1498 cc,Manual,2018.0,27.3 kmpl,1498 CC,98.6bhp,200Nm,,5,Black,i-DTEC Diesel Engine,1498,98.6bhp@3600rpm,200Nm@1750rpm,4.0,4.0,DOHC,,,,Yes,No,,,,,,3955mm,1694mm,1544mm,2530mm,,,1130kg,,,,,,,,6 Speed,FWD,5,Power,5.1 meters,Disc,Drum,"Tubeless, Radial",,5,354-litres,172 Kmph,13.7 Seconds,Hyderabad
0,Diesel,SUV,"1,05,405",Automatic,1,1st Owner,Hyundai,Hyundai Creta,2018,6439,1.6 SX Automatic Diesel,₹ 11.92 Lakh,₹ 12.16 Lakh,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Nov 2018,Zero Dep,Diesel,5 Seats,"1,05,405 Kms",TS07,First Owner,1582 cc,Automatic,2018.0,17.6 kmpl,1582 CC,126.2bhp,259.87NM,17,5,Others,U2 CRDI VGT Engine,1582,126.2bhp@4000rpm,259.87NM@1500-3000rpm,4.0,4.0,DOHC,CRDi,,,Yes,No,,,,,,4270mm,1780mm,1665mm,2590mm,,,1340,,190mm,,,,,,6 Speed,FWD,5,Power,5.3 metres,Disc,Drum,Tubeless,17,5,400,,,Hyderabad
0,Petrol,Sedan,"1,20,000",Manual,1,1st Owner,Hyundai,Hyundai Verna,2012,1832,1.6 SX VTVT,₹ 3.40 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2012,Third Party insurance,Petrol,5 Seats,"1,20,000 Kms",,First Owner,1591 cc,Manual,2012.0,17.01 kmpl,1591 CC,121.3bhp,154.9Nm,16,5,Others,VTVT Petrol Engine,1591,121.3bhp@6300rpm,154.9Nm@4200rpm,4.0,4.0,DOHC,MPFI,77.0mm X 85.44mm,10.5;1,No,No,,,,,,4375mm,1700mm,1475mm,2570mm,,,1260,,,,,,,,5 Speed,FWD,5,Power,5.2 metres,Disc ,Drum,"Tubeless,Radial",16,4,465-litre,196km/hr,10.5 Seconds,Hyderabad
0,Petrol,Hatchback,"55,053",Automatic,1,1st Owner,Volkswagen,Volkswagen Polo,2021,7746,1.0 TSI Highline Plus AT,₹ 9.25 Lakh,₹ 9.44 Lakh,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Apr 2021,Third Party insurance,Petrol,5 Seats,"55,053 Kms",TS08,First Owner,999 cc,Automatic,2021.0,16.47 kmpl,999 CC,108.62bhp,175nm,R16,5,White,1.0L TSI Petrol,999,108.62bhp@5000-5500rpm,175nm@1750-4000rpm,3.0,4.0,DOHC,TSI,74.5x76.4 mm,10.5:1,Yes,No,,,,,,3971mm,1682mm,1469mm,2470mm,1457mm,1500mm,1106,1570,,,,,,,6 Speed,FWD,5,Electronic,4.9,Disc,Drum,"Tubeless,Radial",R16,5,280,,,Hyderabad
0,Petrol,Hatchback,"10,000",Manual,1,1st Owner,Maruti,Maruti Baleno,2022,8817,Zeta BSVI,₹ 8.50 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2022,Third Party insurance,Petrol,5 Seats,"10,000 Kms",,First Owner,1197 cc,Manual,2022.0,22.35 kmpl,1197 CC,88.50bhp,113Nm,16,5,Gray,1.2 L K Series Engine,1197,88.50bhp@6000rpm,113Nm@4400rpm,4.0,4.0,,,,,,,,,,,,3990mm,1745,1500,2520,,,920-955,1410,,,,,,,5 Speed,,5,Electric,4.85,Disc,Drum,"Tubeless, Radial",16,5,318,,,Hyderabad
0,Petrol,Hatchback,"1,11,046",Manual,1,1st Owner,Maruti,Maruti Alto K10,2015,10332,VXI,₹ 2.25 Lakh,₹ 2.37 Lakh,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Oct 2015,Third Party insurance,Petrol,5 Seats,"1,11,046 Kms",TS07,First Owner,998 cc,Manual,2015.0,24.39 kmpl,998 CC,65.71bhp,89Nm,,5,Silver,K10C,998,65.71bhp@5500rpm,89Nm@3500rpm,3.0,4.0,,,,,,,,,,,,3530mm,1490,1520,2380,,,755,,,,,,,,5 Speed,,5,Power,4.5,Disc,Drum,"Tubeless, Radial",,5,214,,,Hyderabad
0,Cng,Hatchback,"1,457",Manual,1,1st Owner,Maruti,Maruti Celerio,2022,10362,VXI CNG,₹ 6.92 Lakh,₹ 7.20 Lakh,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Feb 2023,Zero Dep,CNG,5 Seats,"1,457 Kms",TS03,First Owner,998 cc,Manual,2022.0,35.6 km/kg,998 CC,55.92bhp,82.1Nm,,5,Red,K10C,998,55.92bhp@5300rpm,82.1Nm@3400rpm,3.0,4.0,,,,,,,,,,,,3695mm,1655,1555,2435,1430,1440,905,1320,,,,,,,5-Speed,,5,Electric,,Ventilated Disc,Drum,"Tubeless, Radial",,5,,,,Hyderabad
0,Petrol,Sedan,"90,000",Manual,2,2nd Owner,Hindustan Motors,Hindustan Motors Contessa,1997,1136,1.8 GLX,₹ 4.25 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,,Third Party insurance,Petrol,5 Seats,"90,000 Kms",,Second Owner,1799 cc,Manual,,14 kmpl,1799 CC,,,15,5,Red,,1799,,,,,,,,,,,,,,,,,,,,,,1200kg,,,,,,,,,,5,Power,,,,"Tubeless,Radial",15,4,,,,Hyderabad
0,Diesel,SUV,"63,752",Manual,1,1st Owner,Mahindra,Mahindra Bolero Neo,2022,8565,N10 Option BSVI,₹ 11.80 Lakh,₹ 12.17 Lakh,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Jul 2022,Zero Dep,Diesel,7 Seats,"63,752 Kms",TS09,First Owner,1493 cc,Manual,2022.0,17.29 kmpl,1493 CC,100bhp,260Nm,15,7,White,mHAWk100,1493,100bhp@3750rpm,260Nm@1750-2250rpm,3.0,4.0,,,,,Yes,,,,,,,3995mm,1795mm,1817mm,2680mm,,,1505,2215kg,,,,,,,5 Speed,RWD(with MTT),7,Power,5.35,Disc,Drum,"Tubeless,Radial",15,5,384,,,Hyderabad
0,Diesel,Sedan,"80,000",Manual,2,2nd Owner,Tata,Tata Manza,2010,2755,Aura Plus Quadrajet BS IV,₹ 1.95 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2010,Third Party insurance,Diesel,5 Seats,"80,000 Kms",AP28,Second Owner,1248 cc,Manual,2010.0,19 kmpl,1248 CC,90 PS,200 Nm ,,5,White,Diesel Engine,1248,90 PS@ 4000 rpm ,200 Nm @ 1750-3000 rpm,4.0,4.0,,CRDI,,,No,No,,,,,,4413 mm,1703 mm,1550 mm,2520 mm,,,1210 kg.,1660 kg.,,,,,,,5 Speed,,5,Power,5.1 m,Ventilated Disc,Drum,Tubeless Radials Tyre,,5,,,,Hyderabad
0,Diesel,Sedan,"50,000",Manual,1,1st Owner,Hyundai,Hyundai Xcent,2018,5778,1.2 CRDi E Plus,₹ 4.20 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2018,Third Party insurance,Diesel,5 Seats,"50,000 Kms",UP78,First Owner,1186 cc,Manual,2018.0,25.4 kmpl,1186 CC,73.97bhp,190.24nm,,5,Others,U2 CRDI Diesel Engine,1186,73.97bhp@4000rpm,190.24nm@1750-2250rpm,3.0,4.0,DOHC,CRDI,,,Yes,No,,,,,,3995mm,1660mm,1520mm,2425mm,1479mm,1493mm,1100,,,,,,,,5 Speed,FWD,5,Power,4.7 metres,Disc,Drum,Tubeless,,4,407-litres,156 Kmph,15.35 Seconds,Hyderabad
0,Diesel,Hatchback,"91,543",Manual,3,3rd Owner,Maruti,Maruti Swift,2012,4204,VDI,₹ 3.50 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Nov 2012,Not Available,Diesel,5 Seats,"91,543 Kms",TS04,Third Owner,1248 cc,Manual,2012.0,22.9 kmpl,1248 CC,74bhp,190Nm,14,5,Metallic Glistening Grey,DDiS Diesel Engine,1248,74bhp@4000rpm,190Nm@2000rpm,4.0,4.0,DOHC,CRDI,69.6 X 82 mm,17.6:1,Yes,No,,,,,,3850mm,1695mm,1530mm,2430mm,1485mm,1495mm,1060kg,1505kg,,,,,,,5 Speed,FWD,5,Power,4.8 metres,Ventilated Disc,Drum,"Tubeless,Radial",14,5,232-litres,158km/hr,13.75 Seconds,Hyderabad
0,Diesel,Sedan,"60,000",Manual,1,1st Owner,Ford,Ford Aspire,2019,6626,Trend Diesel BSIV,₹ 5.90 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2019,Third Party insurance,Diesel,5 Seats,"60,000 Kms",,First Owner,1498 cc,Manual,2019.0,26.1 kmpl,1498 CC,99.23bhp,215Nm,,5,Others,TDCi Diesel Engine,1498,99.23bhp@3750rpm,215Nm@1750-3000rpm,4.0,4.0,SOHC,Common Rail,,,Yes,No,,,,,,3995mm,1704mm,1525mm,2490mm,,,1053-1080kg,,,,,,,,5 Speed,FWD,5,Power,4.9 meters,Ventilated Disc,Drum,Tubeless,,4,359 Litres,,,Hyderabad
0,Diesel,SUV,"30,000",Manual,1,1st Owner,Tata,Tata Nexon,2021,7391,XM Diesel BSVI,₹ 9.60 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,2021,Third Party insurance,Diesel,5 Seats,"30,000 Kms",,First Owner,1497 cc,Manual,2021.0,23.22 kmpl,1497 CC,113.42bhp,260Nm,,5,Others,1.5l Turbocharged Revotorq,1497,113.42bhp@3750rpm,260Nm@1500-2750rpm,4.0,4.0,,,,,Yes,,,,,,,3993,1811,1606,2498,,,1250,,,,,,,,6-Speed,,5,Electric,5.1,Disc,Drum,"Tubeless,Radial",,5,350,,,Hyderabad
0,Diesel,SUV,"74,320",Manual,1,1st Owner,Maruti,Maruti Vitara Brezza,2017,4301,LDi Option,₹ 7.50 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Feb 2017,Not Available,Diesel,5 Seats,"74,320 Kms",TS07,First Owner,1248 cc,Manual,2017.0,24.3 kmpl,1248 CC,88.5bhp,200Nm,,5,Granite Grey,DDiS 200 Diesel Engine,1248,88.5bhp@4000rpm,200Nm@1750rpm,4.0,4.0,DOHC,CRDi,69.6 X 82,,Yes,No,,,,,,3995mm,1790mm,1640mm,2500mm,,,1175kg,1680kg,,,,,,,5 Speed,FWD,5,Power,5.2 meters,Ventilated Disc,Drum,"Tubeless,Radial",,5,328-litres,172 kmph,12.36 Seconds,Hyderabad
